trial,lookbacks,top_k,active_sleeve,minimum_excess_horizons,minimum_dispersion_iqr,rank_buffer,maximum_pair_correlation,minimum_adv20,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio,average_active_exposure,maximum_active_exposure,gate_open_ratio,decision_count
grid_1448,63/126/252,4,0.4,3,0.1,3,0.9,20000000.0,1000000.0,3053,1.0395640755879554,0.06059544757041846,0.31023036043696994,0.4819746147396307,0.7432094343347277,0.1953240407710829,0.1434946028872574,95.25622117531995,7.862616356429946,188014.45158513522,0.007069498496944984,0.2067465555343537,1229,-0.25616110509047996,0.5257124140189977,0.2067465555343537,0.4607034286729007,0.5738724727838258,643
grid_1449,63/126/252,4,0.4,3,0.1,3,0.95,20000000.0,1000000.0,3053,0.9878164973457311,0.058348027753103215,0.31125724998786497,0.4621875737976634,0.7114876259585893,0.1874591764701964,0.1457639351895602,94.54590070254905,7.803985252879908,185836.58660963227,0.006487294813172548,0.20840449012580928,1235,-0.22918354681650444,0.523419587291189,0.20840449012580928,0.4491995488912787,0.5738724727838258,643
grid_1450,63/126/252,4,0.4,3,0.15,1,0.85,20000000.0,1000000.0,3053,1.084085442641629,0.06248754812942425,0.284759978752147,0.5205736419311489,0.8011324875647509,0.21943936224202687,0.13364922457114836,86.21776405625253,7.116566178242921,170494.24850515218,0.006534156847823471,0.13003525047517817,1184,-0.20835185861242866,0.5250573206681952,0.13003525047517817,0.47746579152419505,0.3421461897356143,643
grid_1451,63/126/252,4,0.4,3,0.15,1,0.9,20000000.0,1000000.0,3053,1.0286237390593351,0.06012470028392203,0.2867065483653388,0.4978475042558533,0.7652905121186239,0.20970815151144542,0.13588399599451292,84.30095013830571,6.9583489796439695,162428.08587044213,0.006907010077102178,0.13127796719226234,1186,-0.2123777295535807,0.524729773992794,0.13127796719226234,0.4558734935579248,0.3421461897356143,643
grid_1452,63/126/252,4,0.4,3,0.15,1,0.95,20000000.0,1000000.0,3053,0.835489181881983,0.051406217184554404,0.28799929089837506,0.4326693504802567,0.6632678161386787,0.17849424914971013,0.13791022506331202,84.4088187014037,6.967252640928179,156368.8268917555,0.007730092459697472,0.1303267944356428,1189,-0.23607057222556893,0.5253848673435965,0.1303267944356428,0.44621488234209633,0.3421461897356143,643
grid_1453,63/126/252,4,0.4,3,0.15,2,0.85,20000000.0,1000000.0,3053,1.0890022689221208,0.06269422761424859,0.2830524374682247,0.5235224875675595,0.8064572561668419,0.2214933323839919,0.13313524439433694,84.30257427153695,6.9584830384629255,168139.4365222858,0.006216013101675996,0.12980902052738183,1184,-0.20630761526073182,0.5253848673435965,0.12980902052738183,0.4660520082040395,0.3421461897356143,643
grid_1454,63/126/252,4,0.4,3,0.15,2,0.9,20000000.0,1000000.0,3053,1.013313098275797,0.059461979141772536,0.29080639355256044,0.49342212392135953,0.7570736883716164,0.20447273670764518,0.13581830711683465,83.59913476009592,6.900419901586692,160041.49339838795,0.006657078336884303,0.1311909785085428,1185,-0.21845135061258425,0.526039960694399,0.1311909785085428,0.45340754581452597,0.3421461897356143,643
grid_1455,63/126/252,4,0.4,3,0.15,2,0.95,20000000.0,1000000.0,3053,0.8962889133045668,0.054238148906131434,0.29093886592102736,0.45285975960121067,0.694361220939977,0.18642455601258126,0.13761112899686978,80.45141968541502,6.640601952415521,151034.34306727315,0.008082941303192488,0.13031146677909966,1185,-0.22190434500370848,0.5263675073698002,0.13031146677909966,0.4497873797267409,0.3421461897356143,643
grid_1456,63/126/252,4,0.4,3,0.15,3,0.85,20000000.0,1000000.0,3053,1.0141608108432,0.05949879310258388,0.28292891517488694,0.5007264042248837,0.7695199529918864,0.21029590795202346,0.13319956151288945,82.80173354698017,6.834601000274812,163851.8472254503,0.006481091686500518,0.13068336270530234,1185,-0.20637956639379917,0.5244022273173927,0.13068336270530234,0.4584552805996782,0.3421461897356143,643
grid_1457,63/126/252,4,0.4,3,0.15,3,0.9,20000000.0,1000000.0,3053,0.9748028410817373,0.05777439617213287,0.291370994164156,0.4825206045054993,0.7393072430409933,0.19828465197048148,0.13549128277121597,81.41544235709645,6.720174082537931,155811.6137204676,0.007169966148743425,0.131491948262507,1189,-0.22195924724840066,0.5263675073698002,0.131491948262507,0.46164289282903587,0.3421461897356143,643
grid_1458,63/126/252,4,0.4,3,0.15,3,0.95,20000000.0,1000000.0,3053,0.9140802705076476,0.05505108242280943,0.2906663227668189,0.4592435921297325,0.7028304922536173,0.18939614984902475,0.1372802121624356,77.07215973590387,6.361671881247224,146330.1216558762,0.007775586126998198,0.13045041459600962,1185,-0.21799663831206317,0.524729773992794,0.13045041459600962,0.4500329623812026,0.3421461897356143,643
grid_1459,84/168/252,2,0.2,1,0.05,1,0.85,20000000.0,1000000.0,3053,1.0198148920570707,0.059743972228490705,0.31889305663925627,0.5274859482330612,0.8191909270260809,0.18734798699639083,0.12483066472208117,61.91635780689803,5.110685282456044,113436.1303360639,0.009837554275367111,0.17257939563241217,1236,-0.24866844603070382,0.5240746806419915,0.17257939563241217,0.2550181496849226,0.8973561430793157,643
grid_1460,84/168/252,2,0.2,1,0.05,1,0.9,20000000.0,1000000.0,3053,1.1458845417639618,0.06505337417437618,0.3070691238749065,0.5622836296423442,0.8728398243871117,0.211852541061333,0.12633077002981286,57.67439861338404,4.760546495438184,110643.42216909028,0.010880488416601442,0.17048470571071672,1231,-0.23054673868943254,0.526039960694399,0.17048470571071672,0.25497645776938443,0.8973561430793157,643
grid_1461,84/168/252,2,0.2,1,0.05,1,0.95,20000000.0,1000000.0,3053,1.0796066064163075,0.062298889893336096,0.30912173302214796,0.5376887056714208,0.8331445599197072,0.2015351340207209,0.12759274412976174,56.092056046863,4.629937151591705,106922.8919602133,0.00821524860450272,0.1710153860522511,1231,-0.22375154112866624,0.5250573206681952,0.1710153860522511,0.2557396098981913,0.8973561430793157,643
grid_1462,84/168/252,2,0.2,1,0.05,2,0.85,20000000.0,1000000.0,3053,1.0963527968544828,0.06300237726775237,0.30406915124662715,0.5525256099395608,0.8582605676383078,0.2071975305928086,0.12470293824246662,53.54716108540198,4.419877036855977,100241.70964823198,0.008906574805225937,0.17241479117451883,1237,-0.22634147950027184,0.520799213887979,0.17241479117451883,0.2587372892995954,0.8973561430793157,643
grid_1463,84/168/252,2,0.2,1,0.05,2,0.9,20000000.0,1000000.0,3053,1.1575281431038116,0.06552919943188118,0.2944600343008158,0.5647322053304613,0.8758138928486002,0.22254021530452436,0.1266475404575893,49.19145166719631,4.0603491058412935,94111.11032339279,0.010362763449972731,0.17423623255360207,1230,-0.21245968292582562,0.5230920406157877,0.17423623255360207,0.258676661189846,0.8973561430793157,643
grid_1464,84/168/252,2,0.2,1,0.05,2,0.95,20000000.0,1000000.0,3053,1.2331423642855404,0.06856310612591643,0.30339374855389867,0.5830058860954327,0.9027000280944587,0.22598720788650667,0.12781349519940552,46.77214050056242,3.8606548988345004,90443.41622954374,0.00806079094053719,0.1725738714636208,1231,-0.21003337024340474,0.5253848673435965,0.1725738714636208,0.2468034380776609,0.8973561430793157,643
grid_1465,84/168/252,2,0.2,1,0.05,3,0.85,20000000.0,1000000.0,3053,1.2646144955091931,0.06979817744822525,0.3006140760771646,0.6026631863110091,0.937979862098897,0.23218532664554523,0.12495768793261292,46.656443170583,3.8511050373360356,92018.57527446552,0.008537308326965438,0.17203428628950931,1231,-0.224292458635738,0.5227644939403865,0.17203428628950931,0.25641964067491035,0.8973561430793157,643
grid_1466,84/168/252,2,0.2,1,0.05,3,0.9,20000000.0,1000000.0,3053,1.339652246142232,0.07268053448524969,0.2892109434800211,0.6177208390396529,0.9612228915263412,0.25130630815936095,0.12660422379406844,43.51165756941389,3.5915288920708486,86011.8156780872,0.010521405126919254,0.17252242773585216,1232,-0.21095893030742274,0.5257124140189977,0.17252242773585216,0.25329314412809495,0.8973561430793157,643
grid_1467,84/168/252,2,0.2,1,0.05,3,0.95,20000000.0,1000000.0,3053,1.349063524509924,0.07303603594093255,0.29330068558888756,0.6154581699290893,0.9577734173181065,0.24901420122592346,0.1278704196771764,40.45085113799662,3.338884535465165,80996.7569433226,0.008305247014969824,0.17195022450384317,1231,-0.19701787491277434,0.5257124140189977,0.17195022450384317,0.24387398122275303,0.8973561430793157,643
grid_1468,84/168/252,2,0.2,1,0.1,1,0.85,20000000.0,1000000.0,3053,1.0828392110426281,0.06243509154801208,0.31313331133926947,0.5596186820272683,0.869309387606876,0.1993882135406723,0.12144617518652003,60.84986807289216,5.022655340441802,115174.02708456546,0.0091667694732103,0.13374320967628808,1231,-0.228484315434609,0.5273501473960039,0.13374320967628808,0.25373968036803685,0.7045101088646968,643
grid_1469,84/168/252,2,0.2,1,0.1,1,0.9,20000000.0,1000000.0,3053,1.1193682173119317,0.0639608616844427,0.30868046909703706,0.5633166367687721,0.8717048294556005,0.20720734898305443,0.12368744853509824,58.33618932936279,4.815171867343407,113231.32911751652,0.008150253852757267,0.13523208136505507,1230,-0.22154656936789363,0.5299705207992139,0.13523208136505507,0.24670188147313202,0.7045101088646968,643
grid_1470,84/168/252,2,0.2,1,0.1,1,0.95,20000000.0,1000000.0,3053,1.140769145998925,0.06484358002416624,0.3093675649042448,0.5654977658533742,0.8741760447346671,0.20960044742969927,0.12495898731533281,58.37053929895561,4.818007174365154,113522.0992706146,0.009188492979560273,0.13523781467599577,1231,-0.22728167977873637,0.5293154274484114,0.13523781467599577,0.25288322756284076,0.7045101088646968,643
grid_1471,84/168/252,2,0.2,1,0.1,2,0.85,20000000.0,1000000.0,3053,1.2149332723848825,0.06784120832873297,0.3018124827496944,0.6020459184847609,0.9349865520704495,0.22477933222197605,0.12128892273912677,53.5154311138821,4.4172579890921355,104746.80250196406,0.00823158581262444,0.13305615685519442,1231,-0.21642181157607754,0.5276776940714052,0.13305615685519442,0.2501725203045233,0.7045101088646968,643
grid_1472,84/168/252,2,0.2,1,0.1,2,0.9,20000000.0,1000000.0,3053,1.2222410731151183,0.0681315771921378,0.29873460370444915,0.5981512300511074,0.9278266738935761,0.22806724211816878,0.12285495860437953,51.55853496175324,4.25573233225084,101850.02234228191,0.010459596181581422,0.13535923595939847,1231,-0.20946239214285367,0.5299705207992139,0.13535923595939847,0.2484727732590865,0.7045101088646968,643
grid_1473,84/168/252,2,0.2,1,0.1,2,0.95,20000000.0,1000000.0,3053,1.3081626333804262,0.07148143167018928,0.306832532875548,0.6193659734401497,0.9588226300150018,0.23296562134492535,0.12391784001408751,49.99369221229188,4.1265674541426645,99459.48524261596,0.007927698966308114,0.13198972328252784,1230,-0.22273711655564254,0.5293154274484114,0.13198972328252784,0.24911310035520773,0.7045101088646968,643
