open,close,low,trade_date,high
1172.06,1183.502,1148.814,2010-11-23,1183.842
1176.424,1208.45,1174.675,2010-11-24,1208.45
1212.768,1186.358,1177.826,2010-11-25,1215.741
1184.803,1196.019,1179.278,2010-11-26,1200.498
1195.313,1220.11,1193.414,2010-11-29,1221.745
1219.076,1181.504,1146.975,2010-11-30,1219.117
1176.613,1177.175,1169.892,2010-12-01,1182.573
1187.103,1177.84,1177.813,2010-12-02,1192.798
1177.169,1157.939,1148.088,2010-12-03,1178.674
1157.72,1134.383,1124.935,2010-12-06,1159.297
1132.328,1161.692,1123.762,2010-12-07,1162.582
1160.923,1160.239,1158.101,2010-12-08,1176.42
1158.817,1144.531,1144.181,2010-12-09,1160.912
1139.828,1166.801,1136.33,2010-12-10,1167.677
1175.509,1209.271,1175.509,2010-12-13,1210.753
1211.463,1218.52,1204.664,2010-12-14,1219.711
1217.808,1211.804,1209.289,2010-12-15,1224.045
1209.62,1225.03,1209.344,2010-12-16,1233.617
1222.927,1232.982,1222.927,2010-12-17,1233.389
1235.668,1212.337,1180.529,2010-12-20,1239.602
1212.086,1215.022,1204.478,2010-12-21,1222.3
1214.772,1201.647,1199.676,2010-12-22,1215.789
1198.737,1176.364,1175.861,2010-12-23,1200.755
1170.695,1144.502,1140.134,2010-12-24,1170.695
1145.699,1105.296,1100.517,2010-12-27,1154.525
1098.939,1091.483,1080.398,2010-12-28,1099.182
1091.818,1113.31,1091.818,2010-12-29,1113.31
1113.559,1117.214,1106.429,2010-12-30,1122.406
1117.36,1137.662,1117.36,2010-12-31,1138.472
1142.166,1155.106,1140.04,2011-01-04,1155.518
1153.909,1155.349,1146.38,2011-01-05,1159.117
1153.633,1134.792,1134.089,2011-01-06,1159.405
1132.733,1126.517,1119.614,2011-01-07,1139.779
1124.337,1093.765,1089.056,2011-01-10,1124.337
1089.988,1078.365,1068.399,2011-01-11,1089.988
1083.117,1089.673,1071.086,2011-01-12,1095.516
1094.826,1093.856,1089.672,2011-01-13,1097.098
1092.093,1067.418,1065.746,2011-01-14,1092.093
1066.435,1028.161,1025.663,2011-01-17,1066.991
1021.836,1025.716,1014.631,2011-01-18,1029.863
1025.93,1048.535,1023.148,2011-01-19,1048.598
1047.768,1020.389,1020.286,2011-01-20,1051.516
1014.716,1024.505,1013.269,2011-01-21,1033.518
1024.792,994.967,994.261,2011-01-24,1029.329
992.573,978.998,968.324,2011-01-25,992.573
978.068,995.744,977.854,2011-01-26,995.785
991.059,1013.024,984.793,2011-01-27,1015.046
1013.639,1020.938,1011.305,2011-01-28,1023.633
1021.626,1029.12,1014.396,2011-01-31,1030.185
1029.67,1032.604,1026.899,2011-02-01,1034.137
1026.446,1025.152,1021.788,2011-02-09,1037.843
1026.253,1063.946,1024.714,2011-02-10,1063.946
1067.19,1071.582,1065.152,2011-02-11,1075.592
1072.311,1086.558,1072.311,2011-02-14,1087.306
1086.796,1087.725,1082.265,2011-02-15,1097.555
1086.766,1107.24,1083.854,2011-02-16,1107.24
1108.627,1115.334,1103.892,2011-02-17,1116.963
1114.447,1100.461,1098.585,2011-02-18,1114.69
1096.165,1117.672,1094.425,2011-02-21,1117.672
1118.61,1088.266,1087.007,2011-02-22,1122.179
1088.08,1114.052,1087.863,2011-02-23,1117.288
1112.431,1101.953,1094.617,2011-02-24,1112.716
1098.11,1095.098,1085.799,2011-02-25,1098.726
1096.337,1099.776,1087.587,2011-02-28,1099.776
1100.809,1098.003,1091.984,2011-03-01,1102.548
1094.972,1088.897,1077.652,2011-03-02,1096.09
1088.891,1064.307,1062.371,2011-03-03,1091.887
1063.43,1071.86,1056.56,2011-03-04,1071.86
1073.926,1078.111,1069.933,2011-03-07,1078.111
1079.528,1084.821,1074.104,2011-03-08,1085.307
1084.703,1087.299,1075.462,2011-03-09,1087.299
1088.344,1093.904,1087.565,2011-03-10,1103.535
1090.212,1101.76,1088.653,2011-03-11,1113.012
1099.318,1107.537,1095.9,2011-03-14,1107.537
1108.197,1094.954,1078.228,2011-03-15,1108.197
1094.124,1102.215,1094.124,2011-03-16,1102.674
1096.223,1078.371,1074.866,2011-03-17,1096.223
1081.601,1083.597,1079.561,2011-03-18,1088.308
1083.146,1070.601,1068.315,2011-03-21,1084.548
1072.387,1067.285,1057.864,2011-03-22,1074.082
1066.172,1076.563,1064.59,2011-03-23,1076.563
1078.018,1077.988,1074.039,2011-03-24,1081.586
1077.343,1072.343,1069.379,2011-03-25,1078.018
1072.889,1052.113,1051.016,2011-03-28,1074.409
1050.29,1019.04,1017.881,2011-03-29,1050.29
1017.165,1006.366,1004.377,2011-03-30,1019.174
1006.721,1008.296,1005.374,2011-03-31,1019.32
1006.038,1015.076,1002.859,2011-04-01,1015.076
1011.676,994.261,992.311,2011-04-06,1011.823
993.375,1004.412,992.434,2011-04-07,1004.412
1004.136,1019.142,1002.379,2011-04-08,1019.142
1021.305,1002.804,1002.434,2011-04-11,1022.558
1000.767,1000.165,997.75,2011-04-12,1007.251
999.534,1020.747,998.517,2011-04-13,1020.747
1021.101,1016.616,1013.991,2011-04-14,1021.463
1015.966,1010.058,1002.64,2011-04-15,1016.15
1008.484,1003.258,1000.179,2011-04-18,1010.662
1000.879,994.299,986.897,2011-04-19,1000.879
993.937,1008.18,991.878,2011-04-20,1009.501
1007.979,1010.56,1006.907,2011-04-21,1017.703
1008.166,1004.646,1000.92,2011-04-22,1008.298
1001.083,975.175,974.985,2011-04-25,1001.083
970.958,958.292,954.984,2011-04-26,973.561
956.771,942.543,936.988,2011-04-27,961.644
941.196,904.147,903.029,2011-04-28,944.704
901.156,912.715,897.201,2011-04-29,912.715
911.792,922.072,907.277,2011-05-03,923.058
919.667,903.985,901.918,2011-05-04,919.667
901.475,914.593,900.348,2011-05-05,919.604
910.139,918.282,904.743,2011-05-06,920.774
920.12,931.77,920.12,2011-05-09,935.901
932.876,931.205,925.038,2011-05-10,933.236
931.509,929.953,923.257,2011-05-11,933.28
927.152,909.255,909.14,2011-05-12,927.152
909.245,909.774,897.798,2011-05-13,912.609
911.335,906.337,906.081,2011-05-16,916.017
903.978,895.149,890.358,2011-05-17,904.477
891.994,890.794,888.175,2011-05-18,894.888
891.479,884.89,883.867,2011-05-19,895.539
884.061,875.43,873.867,2011-05-20,884.334
873.314,840.898,840.653,2011-05-23,873.587
836.789,870.939,828.497,2011-05-24,876.596
867.681,842.35,842.124,2011-05-25,867.681
843.624,830.921,830.639,2011-05-26,852.982
830.605,822.944,819.87,2011-05-27,835.866
819.868,834.316,816.392,2011-05-30,844.968
836.347,846.315,828.656,2011-05-31,846.315
846.476,851.166,843.293,2011-06-01,852.657
841.519,833.737,823.098,2011-06-02,841.519
833.439,847.545,832.525,2011-06-03,849.727
845.254,847.709,842.461,2011-06-07,848.222
846.672,844.978,836.987,2011-06-08,846.925
843.584,828.016,828.016,2011-06-09,843.584
825.548,824.03,811.09,2011-06-10,826.536
820.241,829.359,811.385,2011-06-13,833.249
829.514,838.474,829.273,2011-06-14,840.688
837.535,827.533,826.942,2011-06-15,840.535
822.366,810.709,809.933,2011-06-16,822.546
809.156,802.637,801.305,2011-06-17,813.207
800.618,791.758,787.565,2011-06-20,800.618
791.995,795.608,786.327,2011-06-21,796.852
797.418,791.513,788.558,2011-06-22,798.237
790.704,814.444,783.86,2011-06-23,815.783
812.305,832.324,810.578,2011-06-24,835.302
832.616,843.859,832.616,2011-06-27,850.391
843.983,844.177,836.94,2011-06-28,844.961
844.846,836.384,836.376,2011-06-29,850.36
834.824,845.919,834.824,2011-06-30,846.877
847.537,855.27,847.537,2011-07-01,862.344
856.504,876.168,856.504,2011-07-04,876.168
877.522,883.417,876.899,2011-07-05,885.775
881.602,894.277,877.824,2011-07-06,894.277
893.599,899.798,891.728,2011-07-07,911.874
899.468,894.909,888.219,2011-07-08,902.049
894.073,903.31,889.823,2011-07-11,903.904
895.491,891.516,888.575,2011-07-12,898.985
890.299,913.085,890.299,2011-07-13,913.085
913.494,932.775,913.494,2011-07-14,932.775
935.542,951.138,933.49,2011-07-15,951.395
952.026,946.118,944.1,2011-07-18,959.273
940.424,927.297,924.09,2011-07-19,940.424
932.211,930.828,920.219,2011-07-20,937.754
930.259,915.368,915.368,2011-07-21,930.886
917.631,923.995,917.631,2011-07-22,929.928
920.852,887.063,884.101,2011-07-25,920.852
884.015,892.54,878.164,2011-07-26,892.54
890.026,915.548,883.969,2011-07-27,917.158
907.249,919.395,902.499,2011-07-28,920.031
919.525,913.278,910.241,2011-07-29,924.839
911.939,927.384,910.98,2011-08-01,931.372
923.087,932.121,905.007,2011-08-02,932.121
922.806,945.509,918.642,2011-08-03,951.586
944.832,937.475,935.415,2011-08-04,950.027
905.163,919.185,899.317,2011-08-05,926.624
908.075,877.443,859.162,2011-08-08,913.32
848.997,878.761,835.282,2011-08-09,884.837
891.223,891.752,889.863,2011-08-10,901.861
873.124,915.489,870.291,2011-08-11,915.489
920.288,926.297,920.288,2011-08-12,932.775
928.98,942.485,928.98,2011-08-15,946.801
942.945,933.139,929.789,2011-08-16,944.869
932.006,936.159,926.016,2011-08-17,941.45
934.578,915.684,915.259,2011-08-18,935.108
895.646,912.421,891.796,2011-08-19,912.421
913.605,910.606,907.859,2011-08-22,925.394
912.352,936.416,912.352,2011-08-23,936.416
940.423,940.196,939.28,2011-08-24,954.231
942.643,942.944,927.364,2011-08-25,943.722
940.526,952.806,937.969,2011-08-26,954.722
951.549,954.029,947.725,2011-08-29,959.666
957.29,934.185,933.819,2011-08-30,960.147
931.788,921.495,911.822,2011-08-31,936.103
921.966,917.751,913.157,2011-09-01,930.194
916.072,909.853,902.483,2011-09-02,918.591
902.367,883.873,883.457,2011-09-05,902.367
876.705,874.738,869.807,2011-09-06,884.61
877.866,899.614,877.781,2011-09-07,899.614
903.25,891.932,891.519,2011-09-08,909.877
889.465,881.577,877.531,2011-09-09,895.844
870.038,861.916,858.908,2011-09-13,870.038
864.08,876.949,855.337,2011-09-14,877.039
877.927,875.861,875.675,2011-09-15,885.706
878.564,874.883,873.554,2011-09-16,883.103
871.877,854.712,854.64,2011-09-19,871.877
850.97,856.812,846.033,2011-09-20,861.179
856.804,881.031,854.287,2011-09-21,881.558
876.254,852.92,852.92,2011-09-22,879.102
840.175,843.479,833.77,2011-09-23,848.268
842.001,829.347,826.83,2011-09-26,848.824
833.64,830.884,822.84,2011-09-27,839.193
834.031,817.515,814.344,2011-09-28,838.329
813.261,791.894,791.052,2011-09-29,813.261
792.763,791.134,781.788,2011-09-30,796.484
792.971,790.042,786.839,2011-10-10,796.864
806.7,786.151,778.054,2011-10-11,812.451
783.429,816.138,773.925,2011-10-12,817.017
816.531,833.021,814.63,2011-10-13,835.626
830.479,830.197,819.976,2011-10-14,833.026
832.86,832.289,826.808,2011-10-17,839.262
826.528,806.6,806.0,2011-10-18,828.175
807.214,804.436,798.796,2011-10-19,813.949
801.025,778.954,771.152,2011-10-20,801.025
777.03,763.295,760.158,2011-10-21,779.46
761.43,772.41,741.333,2011-10-24,772.964
770.843,797.858,769.285,2011-10-25,799.097
794.294,811.134,790.996,2011-10-26,820.807
810.716,810.922,807.124,2011-10-27,821.288
820.419,833.423,813.926,2011-10-28,833.727
834.297,852.798,831.5,2011-10-31,852.798
843.8,853.359,840.055,2011-11-01,855.353
837.065,881.047,833.903,2011-11-02,881.047
885.866,877.658,877.658,2011-11-03,898.313
881.616,882.253,876.441,2011-11-04,887.666
880.151,878.758,876.54,2011-11-07,889.338
878.446,862.36,861.375,2011-11-08,879.896
866.911,891.123,860.753,2011-11-09,891.123
881.691,895.272,878.99,2011-11-10,911.73
893.721,891.193,885.586,2011-11-11,901.798
899.11,915.977,899.11,2011-11-14,917.271
916.622,920.974,912.807,2011-11-15,922.809
921.298,893.508,888.879,2011-11-16,922.07
893.788,898.339,890.819,2011-11-17,911.895
892.632,869.19,868.264,2011-11-18,892.745
866.981,863.134,849.557,2011-11-21,868.307
856.198,868.432,852.037,2011-11-22,868.478
868.776,864.811,863.059,2011-11-23,874.304
856.671,868.142,852.0,2011-11-24,874.922
866.986,863.495,860.629,2011-11-25,874.475
864.381,866.837,858.457,2011-11-28,871.277
872.2,880.313,866.741,2011-11-29,880.313
878.676,838.108,824.95,2011-11-30,878.676
861.545,852.872,852.872,2011-12-01,872.335
849.18,829.176,825.077,2011-12-02,849.18
825.604,792.495,790.295,2011-12-05,826.093
788.435,798.096,783.279,2011-12-06,801.933
797.177,802.625,794.365,2011-12-07,806.42
799.485,809.431,788.623,2011-12-08,819.968
802.13,798.837,796.188,2011-12-09,812.17
798.806,790.792,789.789,2011-12-12,803.737
787.081,768.924,765.044,2011-12-13,787.081
766.18,755.762,754.322,2011-12-14,773.774
751.549,746.555,743.272,2011-12-15,756.813
745.523,778.775,745.523,2011-12-16,778.775
774.654,793.44,767.073,2011-12-19,793.44
791.819,781.418,780.921,2011-12-20,799.658
786.982,761.337,760.92,2011-12-21,791.228
754.483,757.896,727.739,2011-12-22,767.315
754.893,761.442,750.962,2011-12-23,770.377
760.672,753.049,751.607,2011-12-26,769.916
749.606,727.173,725.111,2011-12-27,749.924
721.838,717.554,700.109,2011-12-28,721.838
714.581,716.549,710.648,2011-12-29,722.197
718.029,729.504,718.029,2011-12-30,730.532
734.738,707.107,707.107,2012-01-04,737.906
700.323,666.905,665.411,2012-01-05,701.043
662.652,669.017,645.797,2012-01-06,672.134
667.855,692.418,657.183,2012-01-09,692.418
691.652,716.453,690.499,2012-01-10,718.287
715.044,717.936,710.526,2012-01-11,728.662
715.817,709.89,708.675,2012-01-12,724.078
709.049,666.078,665.256,2012-01-13,709.626
657.801,633.908,633.307,2012-01-16,657.801
630.784,662.69,623.636,2012-01-17,664.698
662.94,624.911,621.666,2012-01-18,665.601
621.649,632.799,612.279,2012-01-19,637.023
634.829,646.383,634.565,2012-01-20,648.14
649.423,651.246,644.882,2012-01-30,660.063
649.367,648.681,637.433,2012-01-31,650.489
647.492,650.776,644.582,2012-02-01,663.27
652.058,665.402,652.058,2012-02-02,665.402
665.347,680.045,663.008,2012-02-03,681.886
681.04,686.508,680.699,2012-02-06,689.961
683.876,673.679,669.543,2012-02-07,683.876
673.067,692.303,669.625,2012-02-08,692.303
692.362,697.79,690.678,2012-02-09,705.7
696.533,698.854,693.75,2012-02-10,703.089
694.235,714.956,690.531,2012-02-13,718.668
714.752,712.296,707.965,2012-02-14,717.773
711.616,724.751,707.142,2012-02-15,724.751
723.428,721.832,714.402,2012-02-16,731.445
722.622,717.797,709.226,2012-02-17,726.942
726.875,721.099,720.965,2012-02-20,731.406
719.294,736.882,713.647,2012-02-21,736.882
737.777,759.562,737.777,2012-02-22,759.562
760.67,756.897,748.615,2012-02-23,765.415
756.157,762.29,755.189,2012-02-24,764.742
763.963,760.373,760.239,2012-02-27,771.295
757.453,747.768,737.367,2012-02-28,758.17
747.221,735.336,734.24,2012-02-29,748.086
734.249,743.148,733.779,2012-03-01,748.796
743.847,757.669,743.847,2012-03-02,757.669
759.65,759.369,758.825,2012-03-05,766.753
758.08,750.837,743.605,2012-03-06,758.718
743.047,749.266,740.612,2012-03-07,759.453
751.984,761.703,751.984,2012-03-08,764.001
764.478,777.694,763.724,2012-03-09,777.694
779.513,786.049,778.505,2012-03-12,786.049
785.531,792.378,782.94,2012-03-13,792.378
795.12,756.459,750.125,2012-03-14,799.834
754.534,746.441,735.089,2012-03-15,759.532
748.046,765.562,745.35,2012-03-16,765.562
764.945,779.557,763.362,2012-03-19,779.557
777.393,755.583,755.399,2012-03-20,777.393
758.886,751.791,737.992,2012-03-21,761.336
750.451,750.851,744.894,2012-03-22,756.349
748.869,737.892,735.148,2012-03-23,750.688
735.162,737.213,731.31,2012-03-26,742.263
739.443,735.734,733.839,2012-03-27,745.828
732.68,698.486,697.51,2012-03-28,732.68
692.372,683.959,676.994,2012-03-29,695.958
682.284,678.519,673.486,2012-03-30,686.499
677.757,697.751,676.51,2012-04-05,698.296
697.864,701.901,695.654,2012-04-06,705.378
699.871,689.715,689.715,2012-04-09,701.591
686.475,697.165,672.985,2012-04-10,697.165
689.851,698.487,685.751,2012-04-11,701.926
699.422,713.124,697.744,2012-04-12,713.253
715.036,718.959,714.239,2012-04-13,723.891
714.85,716.229,712.02,2012-04-16,719.882
716.532,709.139,708.398,2012-04-17,718.46
710.142,723.462,710.1,2012-04-18,724.029
723.833,725.12,721.586,2012-04-19,728.459
724.128,728.718,720.83,2012-04-20,728.718
724.903,690.432,689.443,2012-04-23,724.903
680.612,681.534,663.921,2012-04-24,689.883
679.753,682.524,674.545,2012-04-25,684.482
683.019,678.444,673.943,2012-04-26,685.815
677.552,685.131,676.07,2012-04-27,689.097
692.346,693.609,686.18,2012-05-02,696.421
693.401,699.306,690.759,2012-05-03,699.409
699.878,713.186,699.878,2012-05-04,713.844
710.977,733.045,709.866,2012-05-07,733.045
733.828,731.723,730.554,2012-05-08,738.521
727.6,719.35,718.719,2012-05-09,727.698
718.243,727.285,718.243,2012-05-10,730.777
726.561,721.078,720.933,2012-05-11,730.833
725.521,719.872,717.937,2012-05-14,729.667
714.583,720.115,709.629,2012-05-15,720.21
718.71,709.956,709.876,2012-05-16,722.208
709.498,716.17,703.925,2012-05-17,718.438
711.686,706.216,705.249,2012-05-18,717.268
705.864,704.803,698.805,2012-05-21,709.682
706.923,714.662,706.923,2012-05-22,714.912
715.033,713.017,705.203,2012-05-23,717.201
711.685,712.577,710.074,2012-05-24,718.021
713.043,702.724,700.622,2012-05-25,714.901
699.637,706.47,686.074,2012-05-28,707.494
705.785,720.454,704.201,2012-05-29,721.725
720.572,727.188,719.143,2012-05-30,731.282
724.46,734.454,721.708,2012-05-31,740.487
733.623,734.257,729.999,2012-06-01,739.931
721.68,717.101,717.037,2012-06-04,734.26
718.113,715.93,713.579,2012-06-05,721.565
717.128,715.24,711.19,2012-06-06,722.361
721.561,711.428,709.168,2012-06-07,725.291
716.419,713.921,710.268,2012-06-08,721.357
714.122,734.504,714.122,2012-06-11,734.504
731.041,735.294,729.707,2012-06-12,739.021
735.603,746.505,735.603,2012-06-13,746.505
745.759,740.966,739.911,2012-06-14,750.284
742.384,742.268,733.326,2012-06-15,747.297
744.049,752.978,744.049,2012-06-18,753.771
751.266,747.492,746.087,2012-06-19,752.766
747.642,748.388,746.028,2012-06-20,751.901
746.606,739.047,732.172,2012-06-21,746.606
736.183,720.6,720.467,2012-06-25,736.183
716.3,715.924,703.026,2012-06-26,719.332
715.518,718.928,715.384,2012-06-27,728.539
719.087,711.144,710.898,2012-06-28,723.065
708.109,726.684,705.859,2012-06-29,726.684
730.771,741.186,730.759,2012-07-02,744.957
742.203,743.902,739.917,2012-07-03,751.361
744.703,739.624,736.899,2012-07-04,747.839
738.488,724.313,721.361,2012-07-05,738.488
727.685,737.289,712.441,2012-07-06,737.694
733.657,722.281,721.599,2012-07-09,737.794
719.891,713.526,710.73,2012-07-10,721.807
710.887,719.299,706.715,2012-07-11,719.299
718.624,734.323,717.196,2012-07-12,735.704
731.488,725.788,722.652,2012-07-13,736.459
722.821,691.385,691.23,2012-07-16,722.821
687.742,697.003,686.113,2012-07-17,697.003
695.918,702.138,684.302,2012-07-18,702.171
701.226,709.166,698.475,2012-07-19,714.921
707.833,706.25,704.867,2012-07-20,714.147
703.2,704.573,697.69,2012-07-23,708.209
700.577,706.396,698.386,2012-07-24,712.104
704.704,708.301,703.349,2012-07-25,715.966
707.771,706.725,704.974,2012-07-26,717.758
707.968,703.581,698.178,2012-07-27,711.568
703.704,688.474,685.836,2012-07-30,707.632
686.538,676.96,672.284,2012-07-31,687.692
677.531,689.489,676.344,2012-08-01,694.543
688.327,690.982,684.204,2012-08-02,694.832
691.794,711.925,690.257,2012-08-03,711.931
708.26,730.419,706.825,2012-08-06,731.387
729.626,736.012,729.439,2012-08-07,737.578
734.88,730.065,723.982,2012-08-08,734.88
729.501,743.199,727.7,2012-08-09,743.228
743.285,743.073,736.55,2012-08-10,744.842
742.382,727.637,726.933,2012-08-13,742.382
726.835,736.347,714.645,2012-08-14,736.449
734.867,729.73,728.494,2012-08-15,736.279
728.659,723.53,720.715,2012-08-16,730.134
721.334,721.049,714.021,2012-08-17,723.195
718.141,730.866,713.15,2012-08-20,732.672
730.289,748.935,729.991,2012-08-21,752.779
748.996,746.853,743.609,2012-08-22,756.533
745.468,750.561,741.384,2012-08-23,751.705
747.725,733.309,733.309,2012-08-24,750.355
731.671,722.574,721.201,2012-08-27,731.671
720.825,727.616,717.526,2012-08-28,733.127
726.695,726.941,722.818,2012-08-29,736.738
727.208,704.035,692.135,2012-08-30,729.047
701.367,706.625,698.623,2012-08-31,710.016
703.808,723.871,701.698,2012-09-03,725.171
724.704,722.721,721.52,2012-09-04,732.36
721.074,730.616,719.342,2012-09-05,732.771
732.457,739.741,731.243,2012-09-06,739.741
744.652,759.46,744.238,2012-09-07,764.451
759.689,762.313,756.026,2012-09-10,765.313
761.554,761.731,756.767,2012-09-11,762.512
763.044,762.511,754.316,2012-09-12,766.52
761.778,749.892,749.892,2012-09-13,764.358
753.596,744.464,738.95,2012-09-14,756.198
742.694,724.145,724.145,2012-09-17,742.694
722.375,723.61,720.454,2012-09-18,730.363
724.894,728.251,723.641,2012-09-19,730.3
727.964,706.693,704.911,2012-09-20,727.964
703.417,691.138,689.534,2012-09-21,706.522
685.987,690.338,678.351,2012-09-24,695.188
688.21,682.335,680.646,2012-09-25,693.759
680.473,661.49,660.119,2012-09-26,682.669
662.776,676.957,662.776,2012-09-27,680.477
674.189,689.64,671.607,2012-09-28,691.058
690.354,690.767,686.269,2012-10-08,693.638
691.389,712.702,691.389,2012-10-09,712.784
712.148,721.848,709.923,2012-10-10,722.521
720.393,711.797,711.627,2012-10-11,724.698
711.832,708.868,700.97,2012-10-12,721.262
706.231,701.964,694.124,2012-10-15,707.128
700.944,705.388,698.971,2012-10-16,711.873
706.093,709.094,701.636,2012-10-17,711.41
709.288,720.524,709.288,2012-10-18,721.684
720.847,719.448,715.921,2012-10-19,722.612
716.53,724.278,714.697,2012-10-22,724.29
723.825,711.262,710.55,2012-10-23,725.377
707.305,707.753,704.411,2012-10-24,713.959
707.882,697.436,696.45,2012-10-25,710.983
695.889,685.333,680.911,2012-10-26,697.457
684.344,688.12,682.755,2012-10-29,691.596
688.511,689.61,687.791,2012-10-30,694.674
689.625,691.653,685.047,2012-10-31,691.653
692.059,701.778,692.059,2012-11-01,702.954
702.03,701.38,697.059,2012-11-02,703.128
700.111,692.868,690.938,2012-11-05,703.464
693.359,690.497,679.956,2012-11-06,693.374
689.794,689.746,686.613,2012-11-07,692.578
684.885,675.849,675.763,2012-11-08,685.453
674.591,672.67,671.686,2012-11-09,679.021
674.758,676.597,671.628,2012-11-12,681.298
676.263,667.327,666.337,2012-11-13,676.377
666.404,665.185,657.584,2012-11-14,667.783
662.9,659.211,657.349,2012-11-15,667.865
659.376,656.196,653.021,2012-11-16,660.105
654.776,656.936,647.867,2012-11-19,657.384
657.401,656.606,656.079,2012-11-20,661.244
656.44,660.032,646.637,2012-11-21,661.889
659.132,651.826,650.391,2012-11-22,659.199
652.943,651.43,650.269,2012-11-23,656.364
651.058,638.878,638.379,2012-11-26,651.058
635.264,616.284,615.59,2012-11-27,635.264
611.913,607.67,605.686,2012-11-28,611.913
607.165,603.17,601.183,2012-11-29,611.886
602.951,606.766,601.049,2012-11-30,608.536
605.596,593.66,593.197,2012-12-03,607.249
592.403,600.801,585.444,2012-12-04,601.495
599.447,624.824,597.761,2012-12-05,627.854
625.162,624.318,619.492,2012-12-06,630.219
624.154,637.487,622.222,2012-12-07,638.166
638.24,646.319,636.171,2012-12-10,647.543
645.254,641.167,640.694,2012-12-11,646.794
639.909,639.509,631.136,2012-12-12,640.926
638.088,632.181,631.193,2012-12-13,641.171
631.445,656.217,631.222,2012-12-14,656.59
656.748,649.612,646.27,2012-12-17,658.391
648.563,646.046,643.051,2012-12-18,654.351
645.136,652.101,644.966,2012-12-19,654.405
652.036,658.311,648.489,2012-12-20,658.311
658.54,668.089,655.625,2012-12-21,670.811
666.276,679.759,665.877,2012-12-24,679.759
679.574,694.116,678.821,2012-12-25,695.912
693.287,709.075,691.986,2012-12-26,709.075
709.913,699.569,699.366,2012-12-27,712.848
698.907,707.668,694.767,2012-12-28,707.668
708.244,713.863,703.624,2012-12-31,713.863
717.303,705.342,699.169,2013-01-04,718.387
704.372,718.114,702.389,2013-01-07,718.114
718.431,733.138,716.297,2013-01-08,735.343
732.011,734.506,727.913,2013-01-09,740.635
734.309,741.18,734.309,2013-01-10,743.551
740.896,731.587,730.401,2013-01-11,746.036
735.653,760.55,735.181,2013-01-14,761.729
763.625,778.603,763.625,2013-01-15,781.421
777.038,774.485,762.044,2013-01-16,779.925
773.791,768.308,767.485,2013-01-17,775.824
771.311,787.386,771.311,2013-01-18,787.496
788.069,792.6,783.415,2013-01-21,793.232
792.312,775.135,769.09,2013-01-22,792.545
773.739,778.478,765.363,2013-01-23,779.558
778.636,757.869,750.358,2013-01-24,784.321
757.611,762.848,756.608,2013-01-25,766.781
764.087,784.76,764.087,2013-01-28,784.76
785.758,791.671,785.758,2013-01-29,795.068
791.962,783.682,778.302,2013-01-30,792.767
784.108,776.005,771.152,2013-01-31,784.108
775.113,782.363,772.941,2013-02-01,785.52
783.743,771.902,767.847,2013-02-04,786.562
768.412,780.981,765.967,2013-02-05,781.568
781.319,791.263,781.319,2013-02-06,794.504
792.855,805.586,789.368,2013-02-07,806.308
804.956,823.028,804.956,2013-02-08,824.311
829.662,835.277,825.947,2013-02-18,835.664
834.969,819.709,816.958,2013-02-19,835.411
819.031,850.863,819.031,2013-02-20,850.863
846.639,839.298,829.596,2013-02-21,853.268
837.131,838.763,836.867,2013-02-22,848.16
838.877,855.694,838.877,2013-02-25,857.848
853.28,851.217,849.938,2013-02-26,865.797
852.126,846.09,835.935,2013-02-27,856.116
846.339,861.095,844.2,2013-02-28,861.095
860.801,884.891,859.83,2013-03-01,885.18
880.246,863.5,855.05,2013-03-04,888.793
861.225,888.099,857.541,2013-03-05,888.318
890.233,902.903,890.233,2013-03-06,905.164
902.407,877.337,867.87,2013-03-07,902.407
877.73,864.699,861.808,2013-03-08,882.138
863.122,869.15,858.037,2013-03-11,872.18
869.724,839.836,828.037,2013-03-12,873.473
835.456,834.049,821.352,2013-03-13,836.276
832.292,842.036,831.568,2013-03-14,845.595
841.713,853.906,839.582,2013-03-15,867.865
852.152,852.117,850.098,2013-03-18,862.822
850.061,842.685,829.189,2013-03-19,854.245
842.714,866.267,842.584,2013-03-20,866.267
867.901,882.734,866.679,2013-03-21,885.981
881.899,882.001,876.916,2013-03-22,884.235
882.746,881.756,874.007,2013-03-25,884.854
878.556,876.361,862.666,2013-03-26,879.848
876.547,882.752,874.248,2013-03-27,885.772
877.85,867.511,861.654,2013-03-28,877.85
868.093,866.455,860.963,2013-03-29,872.777
866.654,877.001,865.984,2013-04-01,879.924
875.325,845.163,843.207,2013-04-02,883.154
842.364,835.138,827.27,2013-04-03,845.49
824.776,853.484,817.347,2013-04-08,853.623
854.513,861.991,853.944,2013-04-09,864.116
861.27,850.533,843.099,2013-04-10,861.911
853.142,847.782,847.389,2013-04-11,855.957
847.204,846.612,845.853,2013-04-12,854.217
844.11,836.342,834.008,2013-04-15,845.754
828.937,846.054,824.841,2013-04-16,846.054
845.093,867.511,844.922,2013-04-17,867.511
862.698,873.481,860.717,2013-04-18,875.995
874.884,892.21,874.884,2013-04-19,895.873
890.932,916.021,889.258,2013-04-22,916.021
916.42,893.79,892.109,2013-04-23,916.54
894.694,923.406,894.694,2013-04-24,925.012
924.223,903.634,903.613,2013-04-25,937.558
901.995,889.381,886.402,2013-04-26,904.3
887.076,913.651,883.788,2013-05-02,914.171
