experiment_id,entry_rule,period,symbol,candidate_trade_date,observation_date,candidate_rank,entry_date,return_5,benchmark_return_5,excess_return_5,return_20,benchmark_return_20,excess_return_20,return_60,benchmark_return_60,excess_return_60,return_120,benchmark_return_120,excess_return_120
h21,new-high-55,development,SZ300144,2016-04-01,2016-03-31,20,2016-04-01,-0.033590614795684814,0.006364703178405762,-0.039955317974090576,-0.06279987096786499,-0.02351433038711548,-0.03928554058074951,-0.13899433612823486,-0.0015540719032287598,-0.1374402642250061,-0.1468808650970459,0.03929269313812256,-0.18617355823516846
h22,new-high-55-volume-1.4,development,SZ300144,2016-04-01,2016-03-31,20,2016-04-01,-0.033590614795684814,0.006364703178405762,-0.039955317974090576,-0.06279987096786499,-0.02351433038711548,-0.03928554058074951,-0.13899433612823486,-0.0015540719032287598,-0.1374402642250061,-0.1468808650970459,0.03929269313812256,-0.18617355823516846
h18-control,direct,development,SZ300144,2016-05-03,2016-04-29,21,2016-05-03,-0.07211774587631226,-0.04141908884048462,-0.030698657035827637,-0.12723028659820557,-0.04681473970413208,-0.08041554689407349,-0.16273844242095947,0.03963136672973633,-0.2023698091506958,-0.10766994953155518,0.07743954658508301,-0.18510949611663818
h18-control,direct,development,SZ300144,2016-06-01,2016-05-31,30,2016-06-01,0.005954384803771973,0.014802932739257812,-0.00884854793548584,-0.006791532039642334,0.027918338775634766,-0.0347098708152771,-0.04866385459899902,0.07140862941741943,-0.12007248401641846,-0.09489792585372925,0.11979234218597412,-0.21469026803970337
h18-control,direct,development,SZ300145,2016-09-01,2016-08-31,16,2016-09-01,0.02177715301513672,0.009333491325378418,0.0124436616897583,-0.0353054404258728,-0.01650160551071167,-0.018803834915161133,-0.10581588745117188,0.013475418090820312,-0.11929130554199219,-0.027259469032287598,0.012908220291137695,-0.04016768932342529
h18-control,direct,development,SZ300145,2016-10-10,2016-09-30,18,2016-10-10,0.06020796298980713,0.016494154930114746,0.04371380805969238,0.01606297492980957,0.01540994644165039,0.0006530284881591797,-0.023214340209960938,-0.01585090160369873,-0.007363438606262207,0.04974520206451416,0.02756798267364502,0.02217721939086914
h18-control,direct,development,SZ300145,2016-11-01,2016-10-31,13,2016-11-01,-0.05243957042694092,0.0018306970596313477,-0.054270267486572266,-0.10737890005111694,0.03311145305633545,-0.1404903531074524,-0.13639068603515625,-0.045181870460510254,-0.091208815574646,0.0545119047164917,-0.04099416732788086,0.09550607204437256
h20,new-high-20,development,SZ300145,2016-11-01,2016-10-31,13,2016-11-02,-0.0670475959777832,0.0012623071670532227,-0.06830990314483643,-0.12782955169677734,0.019370198249816895,-0.14719974994659424,-0.1371248960494995,-0.04856228828430176,-0.08856260776519775,0.07253897190093994,-0.0435907244682312,0.11612969636917114
h21,new-high-55,development,SZ300145,2016-11-01,2016-10-31,13,2016-11-02,-0.0670475959777832,0.0012623071670532227,-0.06830990314483643,-0.12782955169677734,0.019370198249816895,-0.14719974994659424,-0.1371248960494995,-0.04856228828430176,-0.08856260776519775,0.07253897190093994,-0.0435907244682312,0.11612969636917114
h18-control,direct,development,SZ300145,2016-12-01,2016-11-30,11,2016-12-01,0.027050137519836426,-0.0053958892822265625,0.03244602680206299,0.021872401237487793,-0.0490412712097168,0.07091367244720459,0.06210446357727051,-0.02410942316055298,0.08621388673782349,0.1291184425354004,-0.134008526802063,0.2631269693374634
h18-control,direct,development,SZ300145,2017-01-03,2016-12-30,23,2017-01-03,-0.012286484241485596,0.02257072925567627,-0.034857213497161865,-0.03770238161087036,-0.0023216605186462402,-0.03538072109222412,0.07885432243347168,0.04242300987243652,0.036431312561035156,,,
h18-control,direct,development,SZ300145,2017-02-03,2017-01-26,27,2017-02-03,0.013170123100280762,0.016655325889587402,-0.0034852027893066406,0.06296491622924805,0.03326725959777832,0.029697656631469727,0.2358769178390503,-0.0018209218978881836,0.23769783973693848,,,
h18-control,direct,development,SZ300145,2017-03-01,2017-02-28,30,2017-03-01,0.08761250972747803,0.011906266212463379,0.07570624351501465,0.11243975162506104,0.008105635643005371,0.10433411598205566,0.1292504072189331,-0.09454947710037231,0.22379988431930542,,,
h20,new-high-20,development,SZ300145,2017-03-01,2017-02-28,30,2017-03-02,0.06784141063690186,0.0032396316528320312,0.06460177898406982,0.07407784461975098,0.0006841421127319336,0.07339370250701904,0.12974023818969727,-0.10067921876907349,0.23041945695877075,,,
h21,new-high-55,development,SZ300145,2017-03-01,2017-02-28,30,2017-03-03,0.02070140838623047,0.003426671028137207,0.01727473735809326,0.037638187408447266,-0.006490170955657959,0.044128358364105225,0.06751644611358643,-0.1102302074432373,0.17774665355682373,,,
h22,new-high-55-volume-1.4,development,SZ300145,2017-03-01,2017-02-28,30,2017-03-03,0.02070140838623047,0.003426671028137207,0.01727473735809326,0.037638187408447266,-0.006490170955657959,0.044128358364105225,0.06751644611358643,-0.1102302074432373,0.17774665355682373,,,
h18-control,direct,development,SZ300145,2017-04-05,2017-03-31,17,2017-04-05,0.060882568359375,0.02763509750366211,0.03324747085571289,0.06748676300048828,-0.03928428888320923,0.10677105188369751,,,,,,
h20,new-high-20,development,SZ300145,2017-04-05,2017-03-31,17,2017-04-10,-0.03637337684631348,-0.007192730903625488,-0.02918064594268799,-0.04793804883956909,-0.09123557806015015,0.043297529220581055,,,,,,
h21,new-high-55,development,SZ300145,2017-04-05,2017-03-31,17,2017-04-10,-0.03637337684631348,-0.007192730903625488,-0.02918064594268799,-0.04793804883956909,-0.09123557806015015,0.043297529220581055,,,,,,
h22,new-high-55-volume-1.4,development,SZ300145,2017-04-05,2017-03-31,17,2017-04-10,-0.03637337684631348,-0.007192730903625488,-0.02918064594268799,-0.04793804883956909,-0.09123557806015015,0.043297529220581055,,,,,,
h18-control,direct,development,SZ300146,2012-01-04,2011-12-30,2,2012-01-04,0.04112052917480469,0.016584038734436035,0.024536490440368652,-0.07437771558761597,0.02006351947784424,-0.0944412350654602,0.3636208772659302,0.07998478412628174,0.28363609313964844,0.7013615369796753,0.06288266181945801,0.6384788751602173
h20,new-high-20,development,SZ300146,2012-01-04,2011-12-30,2,2012-01-12,-0.07879424095153809,-0.027934014797210693,-0.05086022615432739,-0.047274887561798096,0.07423079013824463,-0.12150567770004272,0.3615161180496216,0.1064532995223999,0.2550628185272217,0.7408291101455688,0.03584766387939453,0.7049814462661743
h18-control,direct,development,SZ300146,2012-02-01,2012-01-31,1,2012-02-01,-0.042031705379486084,0.021179556846618652,-0.06321126222610474,0.12182283401489258,0.13943767547607422,-0.01761484146118164,0.37242746353149414,0.11481499671936035,0.2576124668121338,0.7794564962387085,0.01365041732788086,0.7658060789108276
h18-control,direct,development,SZ300146,2014-01-02,2013-12-31,30,2014-01-02,0.01895606517791748,-0.022260010242462158,0.04121607542037964,,,,-0.13392674922943115,0.02059018611907959,-0.15451693534851074,-0.2703924775123596,0.033586859703063965,-0.3039793372154236
h20,new-high-20,development,SZ300146,2014-01-02,2013-12-31,30,2014-01-09,-0.002249002456665039,-0.0066217780113220215,0.004372775554656982,,,,-0.07659149169921875,0.08196985721588135,-0.1585613489151001,-0.29609113931655884,0.08220303058624268,-0.3782941699028015
h18-control,direct,development,SZ300156,2017-04-05,2017-03-31,2,2017-04-05,-0.08140569925308228,0.02763509750366211,-0.10904079675674438,-0.08947283029556274,-0.03928428888320923,-0.050188541412353516,-0.08674341440200806,-0.04847991466522217,-0.03826349973678589,,,
h18-control,direct,development,SZ300156,2017-05-02,2017-04-28,27,2017-05-02,-0.018501758575439453,-0.03699618577957153,0.01849442720413208,,,,,,,,,
h20,new-high-20,development,SZ300156,2017-05-02,2017-04-28,27,2017-05-17,-0.029303014278411865,-0.040221452713012695,0.01091843843460083,-0.1301945447921753,0.0024476051330566406,-0.13264214992523193,,,,,,
h18-control,direct,development,SZ300166,2015-11-02,2015-10-30,24,2015-11-02,0.10878634452819824,0.07359504699707031,0.03519129753112793,0.07999622821807861,0.06339812278747559,0.016598105430603027,-0.2575696110725403,-0.12903547286987305,-0.12853413820266724,-0.28332918882369995,-0.12825119495391846,-0.1550779938697815
h20,new-high-20,development,SZ300166,2015-11-02,2015-10-30,24,2015-11-10,0.05768775939941406,0.026796579360961914,0.03089118003845215,-0.06409460306167603,0.011283159255981445,-0.07537776231765747,-0.35717707872390747,-0.25684112310409546,-0.10033595561981201,-0.35744237899780273,-0.17473965883255005,-0.18270272016525269
h21,new-high-55,development,SZ300166,2015-11-02,2015-10-30,24,2015-11-10,0.05768775939941406,0.026796579360961914,0.03089118003845215,-0.06409460306167603,0.011283159255981445,-0.07537776231765747,-0.35717707872390747,-0.25684112310409546,-0.10033595561981201,-0.35744237899780273,-0.17473965883255005,-0.18270272016525269
h18-control,direct,development,SZ300166,2015-12-01,2015-11-30,17,2015-12-01,0.054615139961242676,0.02678072452545166,0.027834415435791016,-0.08408379554748535,0.02693331241607666,-0.11101710796356201,-0.40537315607070923,-0.260714590549469,-0.14465856552124023,-0.23865044116973877,-0.22414487600326538,-0.014505565166473389
h18-control,direct,development,SZ300168,2015-08-03,2015-07-31,19,2015-08-03,0.050278544425964355,0.0535663366317749,-0.003287792205810547,-0.23234671354293823,-0.10031813383102417,-0.13202857971191406,,,,-0.24266409873962402,-0.27501142024993896,0.03234732151031494
h18-control,direct,selection-validation,SZ300176,2018-05-02,2018-04-27,1,2018-05-02,0.02586233615875244,0.03070235252380371,-0.0048400163650512695,0.043038249015808105,-0.004501700401306152,0.04753994941711426,-0.03545492887496948,-0.09436941146850586,0.05891448259353638,-0.09982043504714966,-0.2776293158531189,0.17780888080596924
h20,new-high-20,selection-validation,SZ300176,2018-05-02,2018-04-27,1,2018-05-29,-0.034623563289642334,-0.034232497215270996,-0.0003910660743713379,0.08532977104187012,-0.12308651208877563,0.20841628313064575,-0.1369897723197937,-0.16868019104003906,0.03169041872024536,-0.1495600938796997,-0.22600102424621582,0.07644093036651611
h18-control,direct,selection-validation,SZ300176,2018-06-01,2018-05-31,2,2018-06-01,0.06699788570404053,0.0014132261276245117,0.06558465957641602,0.15988433361053467,-0.08938384056091309,0.24926817417144775,-0.10810422897338867,-0.1531665325164795,0.04506230354309082,-0.11311882734298706,-0.23778027296066284,0.12466144561767578
h20,new-high-20,selection-validation,SZ300176,2018-06-01,2018-05-31,2,2018-06-13,-0.04672199487686157,-0.08459895849227905,0.03787696361541748,-0.11163520812988281,-0.11316663026809692,0.0015314221382141113,-0.25222206115722656,-0.15210610628128052,-0.10011595487594604,-0.14401668310165405,-0.22323721647262573,0.07922053337097168
h21,new-high-55,selection-validation,SZ300176,2018-06-01,2018-05-31,2,2018-06-13,-0.04672199487686157,-0.08459895849227905,0.03787696361541748,-0.11163520812988281,-0.11316663026809692,0.0015314221382141113,-0.25222206115722656,-0.15210610628128052,-0.10011595487594604,-0.14401668310165405,-0.22323721647262573,0.07922053337097168
h18-control,direct,selection-validation,SZ300176,2018-07-02,2018-06-29,2,2018-07-02,-0.09167039394378662,-0.0422133207321167,-0.04945707321166992,-0.1693028211593628,0.0062181949615478516,-0.17552101612091064,-0.24451863765716553,-0.07890403270721436,-0.16561460494995117,-0.1341114044189453,-0.18059378862380981,0.0464823842048645
h18-control,direct,selection-validation,SZ300176,2018-08-01,2018-07-31,1,2018-08-01,-0.019117653369903564,-0.04647183418273926,0.027354180812835693,-0.05958157777786255,-0.04313629865646362,-0.016445279121398926,-0.06381183862686157,-0.17811107635498047,0.1142992377281189,0.07989645004272461,-0.1692834496498108,0.2491798996925354
h18-control,direct,selection-validation,SZ300176,2018-09-03,2018-08-31,2,2018-09-03,-0.010316193103790283,-0.003451526165008545,-0.006864666938781738,0.026468396186828613,-0.033667564392089844,0.06013596057891846,0.132529616355896,-0.06097817420959473,0.19350779056549072,0.4400143623352051,0.12096667289733887,0.3190476894378662
h18-control,direct,selection-validation,SZ300176,2018-10-08,2018-09-28,1,2018-10-08,-0.08622968196868896,-0.09409904479980469,0.007869362831115723,-0.03648465871810913,-0.060237109661102295,0.023752450942993164,0.07162702083587646,-0.11739224195480347,0.18901926279067993,0.20312261581420898,0.22300779819488525,-0.01988518238067627
h20,new-high-20,selection-validation,SZ300176,2018-10-08,2018-09-28,1,2018-10-08,-0.08622968196868896,-0.09409904479980469,0.007869362831115723,-0.03648465871810913,-0.060237109661102295,0.023752450942993164,0.07162702083587646,-0.11739224195480347,0.18901926279067993,0.20312261581420898,0.22300779819488525,-0.01988518238067627
h18-control,direct,development,SZ300182,2015-10-08,2015-09-30,30,2015-10-08,0.053861141204833984,0.06357693672180176,-0.009715795516967773,0.05278027057647705,0.14953768253326416,-0.09675741195678711,0.2644171714782715,0.22435903549194336,0.040058135986328125,-0.03271275758743286,-0.026369690895080566,-0.006343066692352295
h20,new-high-20,development,SZ300182,2015-10-08,2015-09-30,30,2015-10-13,0.12854743003845215,0.05615532398223877,0.07239210605621338,0.14330995082855225,0.13055288791656494,0.012757062911987305,0.069549560546875,0.03253209590911865,0.03701746463775635,-0.016867876052856445,-0.05233800411224365,0.03547012805938721
h18-control,direct,development,SZ300182,2016-02-01,2016-01-29,6,2016-02-01,0.17274785041809082,0.037663817405700684,0.13508403301239014,-0.026599645614624023,0.02985227108001709,-0.05645191669464111,0.15347516536712646,0.12985765933990479,0.02361750602722168,0.15380287170410156,0.1437513828277588,0.010051488876342773
h18-control,direct,development,SZ300182,2016-03-01,2016-02-29,5,2016-03-01,0.009268045425415039,0.07287919521331787,-0.06361114978790283,0.21177458763122559,0.12607598304748535,0.08569860458374023,0.11249637603759766,0.06590962409973145,0.04658675193786621,0.28689420223236084,0.21219849586486816,0.07469570636749268
h18-control,direct,development,SZ300182,2016-04-01,2016-03-31,11,2016-04-01,-0.0022448301315307617,0.006364703178405762,-0.008609533309936523,-0.06367266178131104,-0.02351433038711548,-0.04015833139419556,-0.027929365634918213,-0.0015540719032287598,-0.026375293731689453,0.017266511917114258,0.03929269313812256,-0.0220261812210083
h20,new-high-20,development,SZ300182,2016-04-01,2016-03-31,11,2016-04-12,-0.06136941909790039,-0.0029001235961914062,-0.058469295501708984,-0.16193604469299316,-0.08898669481277466,-0.0729493498802185,-0.13100028038024902,0.0032258033752441406,-0.13422608375549316,-0.0632520318031311,0.023529052734375,-0.0867810845375061
h18-control,direct,development,SZ300182,2016-05-03,2016-04-29,24,2016-05-03,-0.03436535596847534,-0.04141908884048462,0.007053732872009277,-0.030215680599212646,-0.04681473970413208,0.016599059104919434,0.051055073738098145,0.03963136672973633,0.011423707008361816,0.041236042976379395,0.07743954658508301,-0.03620350360870361
h18-control,direct,development,SZ300188,2016-02-01,2016-01-29,18,2016-02-01,-0.023872315883636475,0.037663817405700684,-0.06153613328933716,-0.20263564586639404,0.02985227108001709,-0.23248791694641113,-0.06833434104919434,0.12985765933990479,-0.19819200038909912,-0.17468565702438354,0.1437513828277588,-0.31843703985214233
h18-control,direct,development,SZ300197,2017-01-03,2016-12-30,27,2017-01-03,-0.00946664810180664,0.02257072925567627,-0.03203737735748291,-0.004740417003631592,-0.0023216605186462402,-0.0024187564849853516,0.163360595703125,0.04242300987243652,0.12093758583068848,0.09337520599365234,-0.01536792516708374,0.10874313116073608
h18-control,direct,development,SZ300197,2017-02-03,2017-01-26,18,2017-02-03,0.03451716899871826,0.016655325889587402,0.01786184310913086,-0.033660709857940674,0.03326725959777832,-0.066927969455719,0.2284621000289917,-0.0018209218978881836,0.23028302192687988,0.07482564449310303,-0.006975531578063965,0.08180117607116699
h18-control,direct,development,SZ300199,2014-11-03,2014-10-31,23,2014-11-03,-0.029373586177825928,-0.003186941146850586,-0.026186645030975342,0.07888245582580566,0.05048835277557373,0.028394103050231934,0.012217164039611816,0.15634286403656006,-0.14412569999694824,,,
