family,split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
stochastic-reversion,1,0;1;2;3,4;5;6;7,stochastic-reversion__entry-30-exit-70-period-5,-1.0235698155181385,0.553648549147408,0.9166666666666666,2.3978952727983702,False
stochastic-reversion,2,0;1;2;4,3;5;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.554696543080246,0.14295447463293243,0.5833333333333334,0.336472236621213,False
stochastic-reversion,3,0;1;2;5,3;4;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.4563266444407427,0.0486689118516361,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,4,0;1;2;6,3;4;5;7,stochastic-reversion__entry-30-exit-70-period-5,-0.2440838932680263,-0.005098419164890539,0.75,1.0986122886681098,False
stochastic-reversion,5,0;1;2;7,3;4;5;6,stochastic-reversion__entry-20-exit-80-period-5,-0.592848438632763,0.3065391134362931,0.5833333333333334,0.336472236621213,False
stochastic-reversion,6,0;1;3;4,2;5;6;7,stochastic-reversion__entry-30-exit-70-period-5,-0.6169755323894776,0.3350731218114197,0.75,1.0986122886681098,False
stochastic-reversion,7,0;1;3;5,2;4;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.7490182855676966,0.30278571205960786,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,8,0;1;3;6,2;4;5;7,stochastic-reversion__entry-30-exit-70-period-5,-0.2734163914192658,0.025331309338408783,0.25,-1.0986122886681098,True
stochastic-reversion,9,0;1;3;7,2;4;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.654545325707218,0.5539404243743438,0.75,1.0986122886681098,False
stochastic-reversion,10,0;1;4;5,2;3;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.2836469032953887,-0.06011386227640122,0.75,1.0986122886681098,False
stochastic-reversion,11,0;1;4;6,2;3;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.07216437443624966,-0.2675593301176532,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,12,0;1;4;7,2;3;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.3533721049199382,0.2272068973010962,0.9166666666666666,2.3978952727983702,False
stochastic-reversion,13,0;1;5;6,2;3;4;7,stochastic-reversion__entry-20-exit-80-period-5,-0.02588395133761685,-0.28571384142290857,0.25,-1.0986122886681098,True
stochastic-reversion,14,0;1;5;7,2;3;4;6,stochastic-reversion__entry-20-exit-80-period-5,-0.36248173868785705,0.08045172757281138,0.75,1.0986122886681098,False
stochastic-reversion,15,0;1;6;7,2;3;4;5,stochastic-reversion__entry-30-exit-70-period-5,-0.06618000730935893,-0.15874020419423143,0.75,1.0986122886681098,False
stochastic-reversion,16,0;2;3;4,1;5;6;7,stochastic-reversion__entry-30-exit-70-period-5,-0.4643949289092894,0.19560442033992237,0.75,1.0986122886681098,False
stochastic-reversion,17,0;2;3;5,1;4;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.536916110732004,0.11537795457962563,0.5833333333333334,0.336472236621213,False
stochastic-reversion,18,0;2;3;6,1;4;5;7,stochastic-reversion__entry-30-exit-70-period-5,-0.10851533869746606,-0.106582992199973,0.25,-1.0986122886681098,True
stochastic-reversion,19,0;2;3;7,1;4;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.5245406554019625,0.38549808312906947,0.5833333333333334,0.336472236621213,False
stochastic-reversion,20,0;2;4;5,1;3;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.07499340191795471,-0.2511146279674438,0.5833333333333334,0.336472236621213,False
stochastic-reversion,21,0;2;4;6,1;3;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.23055000311649068,-0.40313882132902307,0.5833333333333334,0.336472236621213,False
stochastic-reversion,22,0;2;4;7,1;3;5;6,stochastic-reversion__entry-30-exit-70-period-9,-0.2247285611159083,-0.44416408531923485,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,23,0;2;5;6,1;3;4;7,stochastic-reversion__entry-20-exit-80-period-5,0.2069080107602647,-0.4625628059159267,0.25,-1.0986122886681098,True
stochastic-reversion,24,0;2;5;7,1;3;4;6,stochastic-reversion__entry-20-exit-80-period-5,-0.18432908842637713,-0.14959841529189533,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,25,0;2;6;7,1;3;4;5,stochastic-reversion__entry-30-exit-70-period-5,0.06731243092664906,-0.32060621050986127,0.75,1.0986122886681098,False
stochastic-reversion,26,0;3;4;5,1;2;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.3574329888247374,0.01174881277966516,0.75,1.0986122886681098,False
stochastic-reversion,27,0;3;4;6,1;2;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.18843704507381823,-0.38078556345264897,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,28,0;3;4;7,1;2;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.25110655664043213,0.09411309250047858,0.75,1.0986122886681098,False
stochastic-reversion,29,0;3;5;6,1;2;4;7,stochastic-reversion__entry-30-exit-70-period-5,-0.08779749498531002,-0.12298705127150257,0.75,1.0986122886681098,False
stochastic-reversion,30,0;3;5;7,1;2;4;6,stochastic-reversion__entry-20-exit-80-period-5,-0.426145278483747,0.16813418977460828,0.75,1.0986122886681098,False
stochastic-reversion,31,0;3;6;7,1;2;4;5,stochastic-reversion__entry-30-exit-70-period-5,0.035679955576702914,-0.29328073651149256,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,32,0;4;5;6,1;2;3;7,stochastic-reversion__entry-20-exit-80-period-5,0.3040476425212328,-0.6186936880239493,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,33,0;4;5;7,1;2;3;6,stochastic-reversion__entry-20-exit-80-period-5,-0.07213284854815569,-0.3237761722461219,0.75,1.0986122886681098,False
stochastic-reversion,34,0;4;6;7,1;2;3;5,stochastic-reversion__entry-30-exit-70-period-5,0.29864096177799826,-0.7092315534651723,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,35,0;5;6;7,1;2;3;4,stochastic-reversion__entry-20-exit-80-period-5,0.14622666294861536,-0.5880515782753337,0.5833333333333334,0.336472236621213,False
stochastic-reversion,36,1;2;3;4,0;5;6;7,stochastic-reversion__entry-30-exit-70-period-5,-0.3497551739238537,0.07955672879681609,0.75,1.0986122886681098,False
stochastic-reversion,37,1;2;3;5,0;4;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.48741620487053205,0.05428040999087934,0.5833333333333334,0.336472236621213,False
stochastic-reversion,38,1;2;3;6,0;4;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.033911648430201946,-0.20873565943067293,0.5833333333333334,0.336472236621213,False
stochastic-reversion,39,1;2;3;7,0;4;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.42784111771212197,0.23967206038965227,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,40,1;2;4;5,0;3;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.004635101793565006,-0.303111746921788,0.75,1.0986122886681098,False
stochastic-reversion,41,1;2;4;6,0;3;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.3812558841149391,-0.4989929442619052,0.75,1.0986122886681098,False
stochastic-reversion,42,1;2;4;7,0;3;5;6,stochastic-reversion__entry-30-exit-70-period-14,-0.10173747388776831,-0.8153673920390448,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,43,1;2;5;6,0;3;4;7,stochastic-reversion__entry-20-exit-80-period-5,0.2998596766952202,-0.5058669601918508,0.5833333333333334,0.336472236621213,False
stochastic-reversion,44,1;2;5;7,0;3;4;6,stochastic-reversion__entry-20-exit-80-period-5,-0.12827544734974855,-0.21336770948635775,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,45,1;2;6;7,0;3;4;5,stochastic-reversion__entry-30-exit-70-period-5,0.18571499742086575,-0.433810718331306,0.75,1.0986122886681098,False
stochastic-reversion,46,1;3;4;5,0;2;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.3024841580422026,-0.050984550761355774,0.75,1.0986122886681098,False
stochastic-reversion,47,1;3;4;6,0;2;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.33144865924307276,-0.47934171881342796,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,48,1;3;4;7,0;2;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.15048266998543294,-0.05211198907880468,0.5833333333333334,0.336472236621213,False
stochastic-reversion,49,1;3;5;6,0;2;4;7,stochastic-reversion__entry-30-exit-70-period-5,0.05065235064953073,-0.22658443893378447,0.75,1.0986122886681098,False
stochastic-reversion,50,1;3;5;7,0;2;4;6,stochastic-reversion__entry-20-exit-80-period-14,-0.22036554033650982,-0.635846698975405,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,51,1;3;6;7,0;2;4;5,stochastic-reversion__entry-30-exit-70-period-5,0.15000545911223542,-0.41106296993691444,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,52,1;4;5;6,0;2;3;7,stochastic-reversion__entry-20-exit-80-period-9,0.4072988091886791,-0.9791851328288511,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,53,1;4;5;7,0;2;3;6,stochastic-reversion__entry-30-exit-70-period-14,-0.0009751925295215705,-0.9856758588217858,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,54,1;4;6;7,0;2;3;5,stochastic-reversion__entry-30-exit-70-period-5,0.41664377297127514,-0.8085906254835316,0.75,1.0986122886681098,False
stochastic-reversion,55,1;5;6;7,0;2;3;4,stochastic-reversion__entry-20-exit-80-period-5,0.21191057148147244,-0.6315837551674379,0.75,1.0986122886681098,False
stochastic-reversion,56,2;3;4;5,0;1;6;7,stochastic-reversion__entry-20-exit-80-period-5,-0.08657479342181573,-0.23686801897951776,0.75,1.0986122886681098,False
stochastic-reversion,57,2;3;4;6,0;1;5;7,stochastic-reversion__entry-30-exit-70-period-5,0.4989065005018106,-0.6098363925415198,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,58,2;3;4;7,0;1;5;6,stochastic-reversion__entry-30-exit-70-period-5,-0.01906440157375374,-0.2180136677785765,0.5833333333333334,0.336472236621213,False
stochastic-reversion,59,2;3;5;6,0;1;4;7,stochastic-reversion__entry-30-exit-70-period-5,0.2272068973010962,-0.3533721049199382,0.9166666666666666,2.3978952727983702,False
stochastic-reversion,60,2;3;5;7,0;1;4;6,stochastic-reversion__entry-20-exit-80-period-14,-0.14622883295705758,-0.7278867126357635,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,61,2;3;6;7,0;1;4;5,stochastic-reversion__entry-30-exit-70-period-5,0.28889570921216773,-0.5644588886556099,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,62,2;4;5;6,0;1;3;7,stochastic-reversion__entry-20-exit-80-period-5,0.6237135457657368,-0.8332779673047822,0.75,1.0986122886681098,False
stochastic-reversion,63,2;4;5;7,0;1;3;6,stochastic-reversion__entry-30-exit-70-period-14,0.1896561165158551,-1.2073252883259051,0.08333333333333333,-2.3978952727983707,True
stochastic-reversion,64,2;4;6;7,0;1;3;5,stochastic-reversion__entry-30-exit-70-period-5,0.5515410484234953,-0.9673410525019576,0.4166666666666667,-0.33647223662121273,True
stochastic-reversion,65,2;5;6;7,0;1;3;4,stochastic-reversion__entry-20-exit-80-period-5,0.40601458832400716,-0.8344915703401431,0.5833333333333334,0.336472236621213,False
stochastic-reversion,66,3;4;5;6,0;1;2;7,stochastic-reversion__entry-30-exit-70-period-5,0.4996411199115382,-0.6385519869334558,0.75,1.0986122886681098,False
stochastic-reversion,67,3;4;5;7,0;1;2;6,stochastic-reversion__entry-20-exit-80-period-14,-0.0008121106406923696,-0.9431894105910432,0.25,-1.0986122886681098,True
stochastic-reversion,68,3;4;6;7,0;1;2;5,stochastic-reversion__entry-30-exit-70-period-5,0.5103813449347586,-0.965242445218483,0.25,-1.0986122886681098,True
stochastic-reversion,69,3;5;6;7,0;1;2;4,stochastic-reversion__entry-30-exit-70-period-5,0.2964005818892115,-0.6003424782624256,0.75,1.0986122886681098,False
stochastic-reversion,70,4;5;6;7,0;1;2;3,stochastic-reversion__entry-30-exit-70-period-5,0.553648549147408,-1.0235698155181385,0.9166666666666666,2.3978952727983702,False
cci-reversion,1,0;1;2;3,4;5;6;7,cci-reversion__entry-m150-exit-0-period-40,-0.7742478602176234,1.4320278361260745,0.9166666666666666,2.3978952727983702,False
cci-reversion,2,0;1;2;4,3;5;6;7,cci-reversion__entry-m150-exit-0-period-40,-0.11700381494661598,0.6177350919365061,0.9166666666666666,2.3978952727983702,False
cci-reversion,3,0;1;2;5,3;4;6;7,cci-reversion__entry-m150-exit-0-period-40,-0.2088980654835321,0.6265894465699706,0.9166666666666666,2.3978952727983702,False
cci-reversion,4,0;1;2;6,3;4;5;7,cci-reversion__entry-m100-exit-0-period-10,-0.5759391415715057,-0.21546472995643373,0.08333333333333333,-2.3978952727983707,True
cci-reversion,5,0;1;2;7,3;4;5;6,cci-reversion__entry-m150-exit-0-period-20,-0.5435905879859405,0.0337607481350149,0.08333333333333333,-2.3978952727983707,True
cci-reversion,6,0;1;3;4,2;5;6;7,cci-reversion__entry-m150-exit-0-period-40,-0.0051017210076128765,0.5528221553007048,0.9166666666666666,2.3978952727983702,False
cci-reversion,7,0;1;3;5,2;4;6;7,cci-reversion__entry-m150-exit-0-period-40,-0.0786724944383064,0.5610178329032756,0.9166666666666666,2.3978952727983702,False
cci-reversion,8,0;1;3;6,2;4;5;7,cci-reversion__entry-m150-exit-0-period-40,-0.44559590810704297,0.9506657088061474,0.9166666666666666,2.3978952727983702,False
cci-reversion,9,0;1;3;7,2;4;5;6,cci-reversion__entry-m150-exit-0-period-40,-0.5211119386871186,1.1787503468182283,0.75,1.0986122886681098,False
cci-reversion,10,0;1;4;5,2;3;6;7,cci-reversion__entry-m150-exit-0-period-40,0.5728568845551811,-0.25898720321717966,0.4166666666666667,-0.33647223662121273,True
cci-reversion,11,0;1;4;6,2;3;5;7,cci-reversion__entry-m150-exit-0-period-40,0.2319890416183054,0.17460460273103284,0.75,1.0986122886681098,False
cci-reversion,12,0;1;4;7,2;3;5;6,cci-reversion__entry-m150-exit-0-period-40,0.1177070423172537,0.3289510839939909,0.9166666666666666,2.3978952727983702,False
cci-reversion,13,0;1;5;6,2;3;4;7,cci-reversion__entry-m150-exit-0-period-40,0.17418375691580526,0.23388847977774946,0.75,1.0986122886681098,False
cci-reversion,14,0;1;5;7,2;3;4;6,cci-reversion__entry-m150-exit-0-period-40,0.05143356699945424,0.3715353905433922,0.75,1.0986122886681098,False
cci-reversion,15,0;1;6;7,2;3;4;5,cci-reversion__entry-m150-exit-0-period-40,-0.33452227690917313,0.7431636177294954,0.75,1.0986122886681098,False
cci-reversion,16,0;2;3;4,1;5;6;7,cci-reversion__entry-m100-exit-0-period-40,-0.13257489554974625,0.4180818528506656,0.75,1.0986122886681098,False
cci-reversion,17,0;2;3;5,1;4;6;7,cci-reversion__entry-m100-exit-0-period-40,-0.3575346668296529,0.5894376882841236,0.75,1.0986122886681098,False
cci-reversion,18,0;2;3;6,1;4;5;7,cci-reversion__entry-m150-exit-0-period-10,-0.6572507409400486,-0.11218608996337999,0.25,-1.0986122886681098,True
cci-reversion,19,0;2;3;7,1;4;5;6,cci-reversion__entry-m150-exit-0-period-20,-0.5159753656312874,0.012935772017565437,0.08333333333333333,-2.3978952727983707,True
cci-reversion,20,0;2;4;5,1;3;6;7,cci-reversion__entry-m100-exit-0-period-40,0.36253842047814755,-0.14489499051934324,0.5833333333333334,0.336472236621213,False
cci-reversion,21,0;2;4;6,1;3;5;7,cci-reversion__entry-m100-exit-0-period-10,0.04879174078178721,-0.6748267739962465,0.08333333333333333,-2.3978952727983707,True
cci-reversion,22,0;2;4;7,1;3;5;6,cci-reversion__entry-m100-exit-0-period-40,-0.1061878731435374,0.42539233642638025,0.75,1.0986122886681098,False
cci-reversion,23,0;2;5;6,1;3;4;7,cci-reversion__entry-m150-exit-0-period-40,-0.2861393676396749,0.6542610088826697,0.9166666666666666,2.3978952727983702,False
cci-reversion,24,0;2;5;7,1;3;4;6,cci-reversion__entry-m100-exit-0-period-40,-0.31606773263947097,0.6037657453358141,0.75,1.0986122886681098,False
cci-reversion,25,0;2;6;7,1;3;4;5,cci-reversion__entry-m150-exit-0-period-20,-0.3520872852048298,-0.25517898658315935,0.08333333333333333,-2.3978952727983707,True
cci-reversion,26,0;3;4;5,1;2;6;7,cci-reversion__entry-m100-exit-0-period-40,0.44631599784560577,-0.2868484855976605,0.4166666666666667,-0.33647223662121273,True
cci-reversion,27,0;3;4;6,1;2;5;7,cci-reversion__entry-m100-exit-0-period-40,0.03404950165673544,0.2025621428492507,0.75,1.0986122886681098,False
cci-reversion,28,0;3;4;7,1;2;5;6,cci-reversion__entry-m100-exit-0-period-40,-0.004657169353741179,0.32100030000496677,0.75,1.0986122886681098,False
cci-reversion,29,0;3;5;6,1;2;4;7,cci-reversion__entry-m150-exit-0-period-40,-0.1414489834383117,0.591792631916686,0.9166666666666666,2.3978952727983702,False
cci-reversion,30,0;3;5;7,1;2;4;6,cci-reversion__entry-m100-exit-0-period-40,-0.1938553880765178,0.5259227014563103,0.75,1.0986122886681098,False
cci-reversion,31,0;3;6;7,1;2;4;5,cci-reversion__entry-m150-exit-0-period-10,-0.5154448378320953,-0.08846621365018843,0.08333333333333333,-2.3978952727983707,True
cci-reversion,32,0;4;5;6,1;2;3;7,cci-reversion__entry-m100-exit-0-period-40,0.5660038316603617,-0.3161037931761243,0.4166666666666667,-0.33647223662121273,True
cci-reversion,33,0;4;5;7,1;2;3;6,cci-reversion__entry-m100-exit-0-period-40,0.445753437673425,-0.3385609609392475,0.4166666666666667,-0.33647223662121273,True
cci-reversion,34,0;4;6;7,1;2;3;5,cci-reversion__entry-m150-exit-0-period-40,0.06602184673719658,0.3752971139715923,0.9166666666666666,2.3978952727983702,False
cci-reversion,35,0;5;6;7,1;2;3;4,cci-reversion__entry-m150-exit-0-period-40,-0.008776584162749835,0.41271647309890064,0.9166666666666666,2.3978952727983702,False
cci-reversion,36,1;2;3;4,0;5;6;7,cci-reversion__entry-m150-exit-0-period-40,0.41271647309890064,-0.008776584162749835,0.9166666666666666,2.3978952727983702,False
cci-reversion,37,1;2;3;5,0;4;6;7,cci-reversion__entry-m150-exit-0-period-40,0.3752971139715923,0.06602184673719658,0.9166666666666666,2.3978952727983702,False
cci-reversion,38,1;2;3;6,0;4;5;7,cci-reversion__entry-m150-exit-0-period-40,-0.05808802260065458,0.4073291554249607,0.75,1.0986122886681098,False
cci-reversion,39,1;2;3;7,0;4;5;6,cci-reversion__entry-m150-exit-0-period-20,-0.12276359671991453,-0.5451492566000883,0.08333333333333333,-2.3978952727983707,True
cci-reversion,40,1;2;4;5,0;3;6;7,cci-reversion__entry-m150-exit-0-period-40,1.167744039796184,-0.6023243919155815,0.5833333333333334,0.336472236621213,False
cci-reversion,41,1;2;4;6,0;3;5;7,cci-reversion__entry-m150-exit-0-period-40,0.7805055977784745,-0.2356150269512778,0.75,1.0986122886681098,False
cci-reversion,42,1;2;4;7,0;3;5;6,cci-reversion__entry-m150-exit-0-period-40,0.591792631916686,-0.1414489834383117,0.9166666666666666,2.3978952727983702,False
cci-reversion,43,1;2;5;6,0;3;4;7,cci-reversion__entry-m150-exit-0-period-40,0.81668927076194,-0.15096858405403277,0.75,1.0986122886681098,False
cci-reversion,44,1;2;5;7,0;3;4;6,cci-reversion__entry-m150-exit-0-period-40,0.5824940965451754,-0.059250726474373475,0.75,1.0986122886681098,False
cci-reversion,45,1;2;6;7,0;3;4;5,cci-reversion__entry-m150-exit-0-period-40,0.11794915436861879,0.2689305678127235,0.75,1.0986122886681098,False
cci-reversion,46,1;3;4;5,0;2;6;7,cci-reversion__entry-m150-exit-0-period-40,1.1717818900950974,-0.7870575656899673,0.08333333333333333,-2.3978952727983707,True
cci-reversion,47,1;3;4;6,0;2;5;7,cci-reversion__entry-m150-exit-0-period-40,0.8215718600509481,-0.37751300823319445,0.5833333333333334,0.336472236621213,False
cci-reversion,48,1;3;4;7,0;2;5;6,cci-reversion__entry-m150-exit-0-period-40,0.6542610088826697,-0.2861393676396749,0.9166666666666666,2.3978952727983702,False
