amount,code,date,fees,price,reason,requested_amount,side,status,value
200,513220.XSHG,2025-05-06,5.0,1.223775,,200,sell,filled,244.75500000000002
600,518880.XSHG,2025-05-06,5.0,7.603596,,600,buy,filled,4562.1576
2000,588200.XSHG,2025-05-06,5.0,0.524524,,2000,buy,filled,1049.048
300,511260.XSHG,2025-05-12,11.90075733,132.230637,,300,sell,filled,39669.191100000004
3300,513220.XSHG,2025-05-12,5.0,1.256742,,3300,sell,filled,4147.2486
4000,518880.XSHG,2025-05-12,8.818009199999999,7.348341,,4000,buy,filled,29393.363999999998
36300,588200.XSHG,2025-05-12,5.570354789999999,0.5115109999999999,,36300,buy,filled,18567.849299999998
3900,511260.XSHG,2025-05-19,154.24348211999998,131.832036,,3900,sell,filled,514144.94039999996
865300,588200.XSHG,2025-05-19,130.44319622999998,0.502497,,865300,sell,filled,434810.6541
17200,518880.XSHG,2025-05-19,37.22014296,7.213206,,17200,buy,filled,124067.14319999999
31900,513220.XSHG,2025-05-19,11.936144219999997,1.2472459999999999,,31900,buy,filled,39787.147399999994
973600,512800.XSHG,2025-05-19,234.19003607999997,0.801801,,973600,buy,filled,780633.4536
28800,518880.XSHG,2025-05-26,64.20005567999999,7.430562,,28800,sell,filled,214000.1856
368500,513220.XSHG,2025-05-26,136.944918,1.23876,,368500,sell,filled,456483.06000000006
21700,512800.XSHG,2025-05-26,5.23530945,0.804195,,21700,sell,filled,17451.0315
161000,510230.XSHG,2025-05-26,61.837475699999985,1.2802789999999997,,161000,buy,filled,206124.91899999997
3600,511260.XSHG,2025-05-26,142.88850576,132.304172,,3600,buy,filled,476295.0192
1800,518880.XSHG,2025-06-03,5.0,7.493499,,1800,sell,filled,13488.2982
3700,512800.XSHG,2025-06-03,5.0,0.806193,,3700,sell,filled,2982.9141
2800,510230.XSHG,2025-06-03,5.0,1.2832819999999998,,2800,buy,filled,3593.1895999999997
100,511260.XSHG,2025-06-03,5.0,132.214082,,100,buy,filled,13221.4082
13000,512800.XSHG,2025-06-09,5.0,0.8181809999999999,,13000,sell,filled,10636.353
8200,510230.XSHG,2025-06-09,5.0,1.306692,,8200,sell,filled,10714.8744
1400,518880.XSHG,2025-06-09,5.0,7.371363999999999,,1400,buy,filled,10319.909599999999
100,511260.XSHG,2025-06-09,5.0,132.47234,,100,buy,filled,13247.234
2700,518880.XSHG,2025-06-16,6.17331051,7.621371,,2700,sell,filled,20577.7017
19500,510230.XSHG,2025-06-16,7.6909013999999996,1.314684,,19500,sell,filled,25636.338
2500,512800.XSHG,2025-06-16,5.0,0.8248239999999999,,2500,buy,filled,2062.06
300,511260.XSHG,2025-06-16,11.939988059999997,132.66653399999998,,300,buy,filled,39799.960199999994
11900,512800.XSHG,2025-06-23,5.0,0.848151,,11900,sell,filled,10092.9969
6200,510230.XSHG,2025-06-23,5.0,1.334664,,6200,sell,filled,8274.9168
1200,518880.XSHG,2025-06-23,5.0,7.459451999999999,,1200,buy,filled,8951.342399999998
100,511260.XSHG,2025-06-23,5.0,132.867735,,100,buy,filled,13286.773500000001
65100,518880.XSHG,2025-06-30,142.42643099999998,7.2927,,65100,sell,filled,474754.77
63000,512800.XSHG,2025-06-30,16.105578299999998,0.852147,,63000,sell,filled,53685.261
16700,510230.XSHG,2025-06-30,6.915698789999999,1.3803789999999998,,16700,buy,filled,23052.329299999998
127900,517900.XSHG,2025-06-30,61.414983629999995,1.6005989999999999,,127900,buy,filled,204716.6121
2300,511260.XSHG,2025-06-30,91.60345193999999,132.758626,,2300,buy,filled,305344.83979999996
2300,511260.XSHG,2025-07-07,91.52244594,132.641226,,2300,sell,filled,305074.8198
146600,510230.XSHG,2025-07-07,62.08159625999999,1.411587,,146600,sell,filled,206938.6542
23900,517900.XSHG,2025-07-07,11.792090309999997,1.6446429999999999,,23900,buy,filled,39306.967699999994
33500,512800.XSHG,2025-07-07,8.933324399999998,0.8888879999999999,,33500,buy,filled,29777.747999999996
342200,159869.XSHE,2025-07-07,132.56383139999997,1.2912899999999998,,342200,buy,filled,441879.43799999997
896300,512800.XSHG,2025-07-14,238.53554567999998,0.887112,,896300,sell,filled,795118.4856
139900,159869.XSHE,2025-07-14,54.699584939999994,1.303302,,139900,buy,filled,182331.9498
18300,517900.XSHG,2025-07-14,9.056567519999998,1.6496479999999998,,18300,buy,filled,30188.558399999994
164200,159748.XSHE,2025-07-14,35.15750237999999,0.7137129999999999,,164200,buy,filled,117191.67459999998
3500,511260.XSHG,2025-07-14,139.22103194999997,132.591459,,3500,buy,filled,464070.10649999994
170100,517900.XSHG,2025-07-21,83.40159492,1.634364,,170100,sell,filled,278005.3164
4100,159869.XSHE,2025-07-21,5.0,1.2697289999999999,,4100,sell,filled,5205.8889
19500,159748.XSHE,2025-07-21,5.0,0.783216,,19500,sell,filled,15272.712000000001
114000,159738.XSHE,2025-07-21,46.729682999999994,1.3663649999999998,,114000,buy,filled,155765.61
1100,511260.XSHG,2025-07-21,43.77830456999999,132.66152899999997,,1100,buy,filled,145927.68189999997
8900,511260.XSHG,2025-07-28,352.12490262,131.881986,,8900,sell,filled,1173749.6754
478000,159869.XSHE,2025-07-28,182.652165,1.273725,,478000,sell,filled,608840.55
25200,159748.XSHE,2025-07-28,5.985939959999999,0.7917909999999999,,25200,buy,filled,19953.133199999997
11000,159738.XSHE,2025-07-28,5.0,1.3893879999999998,,11000,buy,filled,15283.267999999998
419300,516150.XSHG,2025-07-28,180.94099022999998,1.438437,,419300,buy,filled,603136.6341
11400,511880.XSHG,2025-07-28,340.95551489999997,99.69459499999999,cash_limited,11500,buy,partial,1136518.383
169900,159748.XSHE,2025-08-04,40.88798109,0.802197,,169900,sell,filled,136293.2703
11400,511880.XSHG,2025-08-04,340.42119804000004,99.538362,,11400,sell,filled,1134737.3268000002
14400,516150.XSHG,2025-08-04,5.889723839999999,1.363362,,14400,buy,filled,19632.4128
31800,159738.XSHE,2025-08-04,13.283410139999997,1.392391,,31800,buy,filled,44278.0338
164700,159622.XSHE,2025-08-04,56.92778090999999,1.152151,,164700,buy,filled,189759.26969999998
7400,511010.XSHG,2025-08-04,306.42413801999993,138.028891,,7400,buy,filled,1021413.7933999998
156800,159738.XSHE,2025-08-11,65.22622847999999,1.386612,,156800,sell,filled,217420.7616
16800,516150.XSHG,2025-08-11,7.305726959999999,1.449549,,16800,sell,filled,24352.4232
3200,511010.XSHG,2025-08-11,132.38971776,137.905956,,3200,sell,filled,441299.0592
29800,159622.XSHE,2025-08-11,10.291280999999996,1.1511499999999997,,29800,buy,filled,34304.26999999999
2203200,515880.XSHG,2025-08-11,195.17818319999995,0.295295,,2203200,buy,filled,650593.9439999999
19400,516150.XSHG,2025-08-18,8.878252859999998,1.5254729999999999,,19400,sell,filled,29594.176199999998
367200,515880.XSHG,2025-08-18,35.766197999999996,0.324675,,367200,sell,filled,119220.66
13500,159622.XSHE,2025-08-18,5.0,1.2102089999999999,,13500,buy,filled,16337.821499999998
900,511010.XSHG,2025-08-18,37.27266542999999,138.04690899999997,,900,buy,filled,124242.21809999997
36500,516150.XSHG,2025-08-25,18.147883949999997,1.657341,,36500,sell,filled,60492.9465
208000,159622.XSHE,2025-08-25,75.80252159999999,1.2147839999999999,,208000,sell,filled,252675.072
244300,515880.XSHG,2025-08-25,27.163399409999997,0.370629,,244300,sell,filled,90544.6647
474400,588020.XSHG,2025-08-25,80.77613543999998,0.5675669999999999,,474400,buy,filled,269253.78479999996
1000,511010.XSHG,2025-08-25,41.31257129999999,137.70857099999998,,1000,buy,filled,137708.57099999997
74300,516150.XSHG,2025-09-01,40.326822809999996,1.809189,,74300,sell,filled,134422.7427
497000,515880.XSHG,2025-09-01,64.19783789999998,0.430569,,497000,sell,filled,213992.79299999998
474400,588020.XSHG,2025-09-01,88.00798391999997,0.618381,,474400,sell,filled,293359.94639999996
634500,515980.XSHG,2025-09-01,163.48362029999998,0.8588579999999999,,634500,buy,filled,544945.401
700,511010.XSHG,2025-09-01,28.942553639999993,137.82168399999998,,700,buy,filled,96475.17879999998
25500,516150.XSHG,2025-09-08,12.961425599999998,1.694304,,25500,sell,filled,43204.752
257900,515880.XSHG,2025-09-08,31.844563559999994,0.41158799999999995,,257900,sell,filled,106148.5452
634500,515980.XSHG,2025-09-08,152.69819894999998,0.802197,,634500,sell,filled,508993.9965
548000,159814.XSHE,2025-09-08,101.70079919999998,0.6186179999999999,,548000,buy,filled,339002.66399999993
2300,511010.XSHG,2025-09-08,95.19780269999998,137.96783,,2300,buy,filled,317326.00899999996
261200,516150.XSHG,2025-09-15,138.94991099999996,1.7732249999999998,,261200,sell,filled,463166.36999999994
166500,515880.XSHG,2025-09-15,21.457021499999996,0.42957,,166500,sell,filled,71523.405
11300,159814.XSHE,2025-09-15,5.0,0.630369,,11300,sell,filled,7123.1696999999995
258200,159819.XSHE,2025-09-15,113.74745381999998,1.468467,,258200,buy,filled,379158.17939999996
1200,511010.XSHG,2025-09-15,49.69472507999999,138.040903,,1200,buy,filled,165649.08359999998
16900,515880.XSHG,2025-09-22,5.0,0.44655300000000003,,16900,sell,filled,7546.7457
21700,159814.XSHE,2025-09-22,5.0,0.6383610000000001,,21700,sell,filled,13852.433700000001
800,159819.XSHE,2025-09-22,5.0,1.476475,,800,buy,filled,1181.18
100,511010.XSHG,2025-09-22,5.0,138.07593799999998,,100,buy,filled,13807.593799999999
100,511010.XSHG,2025-09-29,5.0,137.75910299999998,,100,sell,filled,13775.910299999998
515000,159814.XSHE,2025-09-29,100.7876115,0.652347,,515000,sell,filled,335958.705
2000,159819.XSHE,2025-09-29,5.0,1.506492,,2000,sell,filled,3012.984
17800,515880.XSHG,2025-09-29,5.0,0.443443,,17800,buy,filled,7893.2854
423700,588200.XSHG,2025-09-29,104.33443019999997,0.8208199999999999,,423700,buy,filled,347781.43399999995
257000,159819.XSHE,2025-10-09,120.30976979999998,1.560438,,257000,sell,filled,401032.566
19400,588200.XSHG,2025-10-09,5.099035859999999,0.876123,,19400,sell,filled,16996.7862
5500,515880.XSHG,2025-10-09,5.0,0.45145099999999994,,5500,buy,filled,2482.9804999999997
394500,515980.XSHG,2025-10-09,108.99088199999998,0.92092,,394500,buy,filled,363302.94
400,511010.XSHG,2025-10-09,16.579562999999997,138.163025,,400,buy,filled,55265.21
200,511010.XSHG,2025-10-13,8.27789382,137.964897,,200,sell,filled,27592.9794
25600,515880.XSHG,2025-10-13,5.0,0.4174169999999999,,25600,buy,filled,10685.875199999999
6500,515980.XSHG,2025-10-13,5.0,0.8468459999999999,,6500,buy,filled,5504.498999999999
8200,588200.XSHG,2025-10-13,5.0,0.786786,,8200,buy,filled,6451.6452
34200,515880.XSHG,2025-10-20,5.0,0.421578,,34200,sell,filled,14417.9676
25500,588200.XSHG,2025-10-20,5.9916024,0.783216,,25500,sell,filled,19972.008
12400,515980.XSHG,2025-10-20,5.0,0.828171,,12400,sell,filled,10269.3204
300,511010.XSHG,2025-10-20,12.448456019999997,138.31617799999998,,300,buy,filled,41494.85339999999
83500,515880.XSHG,2025-10-27,11.936901149999999,0.476523,,83500,sell,filled,39789.6705
27700,588200.XSHG,2025-10-27,7.097944949999999,0.8541449999999999,,27700,sell,filled,23659.816499999997
388600,515980.XSHG,2025-10-27,107.1463464,0.91908,,388600,sell,filled,357154.488
223300,159819.XSHE,2025-10-27,105.41358828,1.573572,,223300,buy,filled,351378.6276
500,511010.XSHG,2025-10-27,20.730609899999997,138.20406599999998,,500,buy,filled,69102.033
1400,511010.XSHG,2025-11-03,58.18273902000001,138.53033100000002,,1400,sell,filled,193942.46340000004
359300,588200.XSHG,2025-11-03,83.99212379999999,0.77922,,359300,sell,filled,279973.746
56500,515880.XSHG,2025-11-03,7.584226649999999,0.447447,,56500,buy,filled,25280.7555
403600,159796.XSHE,2025-11-03,123.50390051999996,1.0200189999999998,,403600,buy,filled,411679.6683999999
24800,159819.XSHE,2025-11-03,11.0222112,1.48148,,24800,buy,filled,36740.704
17800,515880.XSHG,2025-11-10,5.0,0.453546,,17800,sell,filled,8073.1188
248100,159819.XSHE,2025-11-10,109.89753245999998,1.476522,,248100,sell,filled,366325.10819999996
34800,159796.XSHE,2025-11-10,11.149199639999999,1.067931,,34800,sell,filled,37163.9988
416400,159781.XSHE,2025-11-10,115.91664083999999,0.927927,,416400,buy,filled,386388.8028
200,511010.XSHG,2025-11-10,8.32233402,138.705567,,200,buy,filled,27741.113400000002
416400,159781.XSHE,2025-11-17,109.32049007999998,0.875124,,416400,sell,filled,364401.6336
104100,515880.XSHG,2025-11-17,13.223500289999997,0.42342299999999994,,104100,buy,filled,44078.334299999995
19800,159796.XSHE,2025-11-17,6.165939779999999,1.0380369999999999,,19800,buy,filled,20553.132599999997
181200,561330.XSHG,2025-11-17,47.122835759999994,0.8668659999999999,,181200,buy,filled,157076.1192
1000,511010.XSHG,2025-11-17,41.611069499999985,138.70356499999997,,1000,buy,filled,138703.56499999997
100,511010.XSHG,2025-11-24,5.0,138.447414,,100,sell,filled,13844.7414
17700,515880.XSHG,2025-11-24,5.0,0.41358599999999995,,17700,sell,filled,7320.472199999999
2700,159796.XSHE,2025-11-24,5.0,0.9390599999999999,,2700,sell,filled,2535.4619999999995
27600,561330.XSHG,2025-11-24,6.8129661599999976,0.8228219999999998,,27600,buy,filled,22709.887199999994
3700,159796.XSHE,2025-12-01,5.0,0.981018,,3700,sell,filled,3629.7666
43000,561330.XSHG,2025-12-01,11.2762125,0.874125,,43000,sell,filled,37587.375
7700,515880.XSHG,2025-12-01,5.0,0.45044999999999996,,7700,buy,filled,3468.4649999999997
300,511010.XSHG,2025-12-01,12.477825359999997,138.64250399999997,,300,buy,filled,41592.75119999999
300,511010.XSHG,2025-12-08,12.451186349999999,138.346515,,300,sell,filled,41503.9545
1000,561330.XSHG,2025-12-08,5.0,0.8938929999999999,,1000,buy,filled,893.8929999999999
17000,159796.XSHE,2025-12-08,5.0,0.9639629999999999,,17000,buy,filled,16387.371
65400,515880.XSHG,2025-12-08,9.132423299999997,0.46546499999999996,,65400,buy,filled,30441.410999999996
1100,511010.XSHG,2025-12-15,45.6823719,138.43143,,1100,sell,filled,152274.573
399200,159796.XSHE,2025-12-15,112.82074631999997,0.9420569999999999,,399200,sell,filled,376069.15439999994
4600,561330.XSHG,2025-12-15,5.0,0.86913,,4600,sell,filled,3997.9979999999996
35300,515880.XSHG,2025-12-15,5.173087919999999,0.4884879999999999,,35300,buy,filled,17243.626399999997
565500,159781.XSHE,2025-12-15,154.53588149999996,0.9109099999999999,,565500,buy,filled,515119.6049999999
19500,515880.XSHG,2025-12-22,5.0,0.4995,,19500,sell,filled,9740.25
28200,561330.XSHG,2025-12-22,7.640192159999999,0.903096,,28200,sell,filled,25467.3072
565500,159781.XSHE,2025-12-22,153.71867745,0.906093,,565500,sell,filled,512395.59150000004
1127500,561980.XSHG,2025-12-22,131.71082925,0.389389,,1127500,buy,filled,439036.0975
800,511010.XSHG,2025-12-22,33.33690359999999,138.90376499999996,,800,buy,filled,111123.01199999997
34100,515880.XSHG,2025-12-29,5.26318155,0.514485,,34100,sell,filled,17543.9385
1127500,561980.XSHG,2025-12-29,137.86799399999995,0.40759199999999995,,1127500,sell,filled,459559.9799999999
34200,561330.XSHG,2025-12-29,10.085395319999998,0.9829819999999999,,34200,buy,filled,33617.984399999994
428800,159796.XSHE,2025-12-29,127.22341631999998,0.9889879999999999,,428800,buy,filled,424078.05439999996
100,511010.XSHG,2025-12-29,5.0,139.032894,,100,buy,filled,13903.2894
900,511010.XSHG,2026-01-05,37.41667586999999,138.58028099999999,,900,sell,filled,124722.25289999999
17500,515880.XSHG,2026-01-05,5.0,0.520479,,17500,sell,filled,9108.3825
428800,159796.XSHE,2026-01-05,126.96922368,0.987012,,428800,sell,filled,423230.7456
35200,561330.XSHG,2026-01-05,10.422572159999998,0.9869859999999999,,35200,buy,filled,34741.907199999994
281200,516150.XSHG,2026-01-05,155.20873367999997,1.8398379999999999,,281200,buy,filled,517362.4456
500,511010.XSHG,2026-01-12,20.7545247,138.36349800000002,,500,sell,filled,69181.74900000001
281200,516150.XSHG,2026-01-12,173.77636968,2.059938,,281200,sell,filled,579254.5656
67800,561330.XSHG,2026-01-12,21.887365499999998,1.076075,,67800,buy,filled,72957.885
97300,515880.XSHG,2026-01-12,15.252417179999997,0.5225219999999999,,97300,buy,filled,50841.39059999999
1111900,561980.XSHG,2026-01-12,156.60077432999995,0.4694689999999999,,1111900,buy,filled,522002.5810999999
1000,511010.XSHG,2026-01-19,41.6316267,138.772089,,1000,sell,filled,138772.089
80400,561980.XSHG,2026-01-19,12.192515279999999,0.505494,,80400,sell,filled,40641.717599999996
53500,515880.XSHG,2026-01-19,8.450742299999998,0.5265259999999999,,53500,buy,filled,28169.140999999996
143900,561330.XSHG,2026-01-19,47.36163432,1.097096,,143900,buy,filled,157872.11440000002
900,511010.XSHG,2026-01-26,37.486535939999996,138.839022,,900,sell,filled,124955.1198
897800,515880.XSHG,2026-01-26,140.72395517999996,0.522477,,897800,sell,filled,469079.85059999995
1031500,561980.XSHG,2026-01-26,151.78801004999997,0.490509,,1031500,sell,filled,505960.03349999996
58700,561330.XSHG,2026-01-26,20.95922829,1.190189,,58700,buy,filled,69864.0943
463700,562800.XSHG,2026-01-26,157.07299607999994,1.1291279999999997,,463700,buy,filled,523576.65359999985
1042300,159516.XSHE,2026-01-26,150.55429388999997,0.48148099999999994,,1042300,buy,filled,501847.6462999999
463700,562800.XSHG,2026-02-02,137.44221020999998,0.988011,,463700,sell,filled,458140.7007
1042300,159516.XSHE,2026-02-02,142.13167605,0.45454500000000003,,1042300,sell,filled,473772.25350000005
949200,515880.XSHG,2026-02-02,156.20452848,0.548548,,949200,buy,filled,520681.7616
76600,159511.XSHE,2026-02-02,48.69730865999999,2.1191169999999997,,76600,buy,filled,162324.36219999997
1800,511010.XSHG,2026-02-02,75.17505996,139.213074,cash_limited,2200,buy,partial,250583.5332
1700,511010.XSHG,2026-02-09,70.92304596,139.064796,,1700,sell,filled,236410.1532
116700,561330.XSHG,2026-02-09,38.85721388999999,1.109889,,116700,sell,filled,129524.04629999999
76600,159511.XSHE,2026-02-09,45.86812596,1.996002,,76600,sell,filled,152893.7532
31400,515880.XSHG,2026-02-09,5.0,0.5265259999999999,,31400,buy,filled,16532.9164
1096100,159516.XSHE,2026-02-09,150.09642647999996,0.456456,,1096100,buy,filled,500321.42159999994
2900,561330.XSHG,2026-02-24,5.0,1.143855,,2900,sell,filled,3317.1795
39000,515880.XSHG,2026-02-24,6.2181755999999995,0.531468,,39000,sell,filled,20727.252
7200,159516.XSHE,2026-02-24,5.0,0.464464,,7200,buy,filled,3344.1408
200,511010.XSHG,2026-02-24,8.375787419999998,139.596457,,200,buy,filled,27919.2914
500,511010.XSHG,2026-03-02,20.8774017,139.182678,,500,sell,filled,69591.339
16300,561330.XSHG,2026-03-02,6.233400359999999,1.274724,,16300,sell,filled,20778.0012
91400,515880.XSHG,2026-03-02,14.71181712,0.536536,,91400,buy,filled,49039.390400000004
80000,159516.XSHE,2026-03-02,11.147136,0.464464,,80000,buy,filled,37157.12
7300,511010.XSHG,2026-03-09,305.26294148999995,139.389471,,7300,sell,filled,1017543.1382999999
1033000,515880.XSHG,2026-03-09,162.5348025,0.524475,,1033000,sell,filled,541782.675
1183300,159516.XSHE,2026-03-09,151.42914926999998,0.426573,,1183300,sell,filled,504763.8309
31600,561330.XSHG,2026-03-09,10.704133439999996,1.1291279999999997,,31600,buy,filled,35680.44479999999
264500,561360.XSHG,2026-03-09,145.3557105,1.8318299999999998,,264500,buy,filled,484519.035
928400,159667.XSHE,2026-03-09,180.38264243999998,0.647647,,928400,buy,filled,601275.4748
7100,511260.XSHG,2026-03-09,284.27902502999996,133.464331,,7100,buy,filled,947596.7501
22000,561330.XSHG,2026-03-16,7.1933994,1.089909,,22000,sell,filled,23977.998
928400,159667.XSHE,2026-03-16,175.29213239999999,0.62937,,928400,sell,filled,584307.108
252900,560980.XSHG,2026-03-16,67.36398668999998,0.8878869999999999,,252900,buy,filled,224546.62229999996
10800,561360.XSHG,2026-03-16,5.273508239999999,1.6276259999999998,,10800,buy,filled,17578.3608
2700,511260.XSHG,2026-03-16,107.85800024999996,133.15802499999998,,2700,buy,filled,359526.6674999999
9800,511260.XSHG,2026-03-23,390.6730358999999,132.881985,,9800,sell,filled,1302243.4529999997
